method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.792,0.862,0.352,0.311,0.646,0.871,0.000
original-group-0,0.771,0.854,0.427,0.410,0.712,0.815,0.523
original-group-1,0.815,0.855,0.270,0.203,0.533,0.919,0.477
original-delta,-0.044,-0.001,0.157,0.207,0.178,-0.104,0.178
original-fair_reg-all,0.753,0.844,0.352,0.444,0.780,0.739,0.000
original-fair_reg-group-0,0.770,0.854,0.427,0.442,0.748,0.787,0.523
original-fair_reg-group-1,0.735,0.855,0.270,0.446,0.836,0.698,0.477
original-fair_reg-delta,0.035,-0.001,0.157,-0.005,-0.088,0.089,0.089
original-fair_pp-all,0.774,0.845,0.352,0.300,0.605,0.866,0.000
original-fair_pp-group-0,0.752,0.854,0.427,0.297,0.557,0.897,0.523
original-fair_pp-group-1,0.798,0.855,0.270,0.303,0.688,0.839,0.477
original-fair_pp-delta,-0.047,-0.001,0.157,-0.006,-0.131,0.058,0.131
original-fair_adv-all,0.789,0.859,0.352,0.308,0.638,0.871,0.000
original-fair_adv-group-0,0.767,0.855,0.427,0.371,0.661,0.845,0.523
original-fair_adv-group-1,0.814,0.855,0.270,0.240,0.599,0.893,0.477
original-fair_adv-delta,-0.047,-0.000,0.157,0.131,0.062,-0.048,0.062
original-fair_resample-all,0.783,0.854,0.352,0.306,0.626,0.869,0.000
original-fair_resample-group-0,0.761,0.854,0.427,0.341,0.619,0.867,0.523
original-fair_resample-group-1,0.808,0.855,0.270,0.267,0.639,0.870,0.477
original-fair_resample-delta,-0.047,-0.001,0.157,0.073,-0.021,-0.003,0.021
adv-clean-all,0.790,0.862,0.352,0.297,0.624,0.881,0.000
adv-clean-group-0,0.769,0.854,0.427,0.398,0.696,0.824,0.523
adv-clean-group-1,0.814,0.855,0.270,0.185,0.498,0.930,0.477
adv-clean-delta,-0.044,-0.001,0.157,0.213,0.198,-0.106,0.198
adv-clean-fair_reg-all,0.755,0.845,0.352,0.444,0.782,0.740,0.000
adv-clean-fair_reg-group-0,0.771,0.854,0.427,0.445,0.753,0.785,0.523
adv-clean-fair_reg-group-1,0.737,0.855,0.270,0.443,0.833,0.702,0.477
adv-clean-fair_reg-delta,0.034,-0.001,0.157,0.002,-0.080,0.083,0.083
adv-clean-fair_pp-all,0.774,0.845,0.352,0.281,0.578,0.881,0.000
adv-clean-fair_pp-group-0,0.747,0.854,0.427,0.281,0.533,0.906,0.523
adv-clean-fair_pp-group-1,0.805,0.855,0.270,0.280,0.656,0.860,0.477
adv-clean-fair_pp-delta,-0.058,-0.001,0.157,0.002,-0.123,0.047,0.123
adv-clean-fair_adv-all,0.788,0.859,0.352,0.294,0.616,0.881,0.000
adv-clean-fair_adv-group-0,0.764,0.854,0.427,0.357,0.642,0.855,0.523
adv-clean-fair_adv-group-1,0.814,0.854,0.270,0.224,0.571,0.904,0.477
adv-clean-fair_adv-delta,-0.050,0.000,0.157,0.133,0.071,-0.049,0.071
adv-clean-fair_resample-all,0.783,0.854,0.352,0.286,0.599,0.883,0.000
adv-clean-fair_resample-group-0,0.757,0.854,0.427,0.323,0.593,0.879,0.523
adv-clean-fair_resample-group-1,0.812,0.855,0.270,0.247,0.608,0.887,0.477
adv-clean-fair_resample-delta,-0.055,-0.001,0.157,0.076,-0.015,-0.008,0.015
adv-all-all,0.727,0.784,0.352,0.327,0.577,0.809,0.000
adv-all-group-0,0.723,0.850,0.427,0.218,0.431,0.941,0.523
adv-all-group-1,0.731,0.851,0.270,0.446,0.828,0.695,0.477
adv-all-delta,-0.008,-0.001,0.157,-0.228,-0.397,0.245,0.397
adv-all-fair_reg-all,0.758,0.855,0.352,0.464,0.815,0.727,0.000
adv-all-fair_reg-group-0,0.754,0.850,0.427,0.533,0.836,0.693,0.523
adv-all-fair_reg-group-1,0.762,0.851,0.270,0.388,0.779,0.756,0.477
adv-all-fair_reg-delta,-0.009,-0.001,0.157,0.145,0.057,-0.064,0.064
adv-all-fair_pp-all,0.786,0.855,0.352,0.317,0.647,0.862,0.000
adv-all-fair_pp-group-0,0.766,0.850,0.427,0.381,0.672,0.836,0.523
adv-all-fair_pp-group-1,0.808,0.851,0.270,0.247,0.603,0.884,0.477
adv-all-fair_pp-delta,-0.042,-0.001,0.157,0.134,0.070,-0.048,0.070
adv-all-fair_adv-all,0.774,0.845,0.352,0.322,0.637,0.849,0.000
adv-all-fair_adv-group-0,0.757,0.850,0.427,0.332,0.604,0.871,0.523
adv-all-fair_adv-group-1,0.793,0.852,0.270,0.311,0.695,0.830,0.477
adv-all-fair_adv-delta,-0.037,-0.001,0.157,0.020,-0.091,0.041,0.091
adv-all-fair_resample-all,0.778,0.850,0.352,0.324,0.645,0.851,0.000
adv-all-fair_resample-group-0,0.760,0.850,0.427,0.355,0.635,0.854,0.523
adv-all-fair_resample-group-1,0.798,0.851,0.270,0.289,0.662,0.849,0.477
adv-all-fair_resample-delta,-0.038,-0.001,0.157,0.066,-0.028,0.005,0.028
adv-konstantinov-all,0.727,0.784,0.352,0.327,0.577,0.809,0.490
adv-konstantinov-group-0,0.723,0.850,0.427,0.218,0.431,0.941,0.523
adv-konstantinov-group-1,0.731,0.851,0.270,0.446,0.828,0.695,0.477
adv-konstantinov-delta,-0.008,-0.001,0.157,-0.228,-0.397,0.245,0.397
adv-konstantinov-fair_reg-all,0.758,0.855,0.352,0.464,0.815,0.727,0.000
adv-konstantinov-fair_reg-group-0,0.754,0.850,0.427,0.533,0.836,0.693,0.523
adv-konstantinov-fair_reg-group-1,0.762,0.851,0.270,0.388,0.779,0.756,0.477
adv-konstantinov-fair_reg-delta,-0.009,-0.001,0.157,0.145,0.057,-0.064,0.064
adv-konstantinov-fair_pp-all,0.786,0.855,0.352,0.317,0.647,0.862,0.000
adv-konstantinov-fair_pp-group-0,0.766,0.850,0.427,0.381,0.672,0.836,0.523
adv-konstantinov-fair_pp-group-1,0.808,0.851,0.270,0.247,0.603,0.884,0.477
adv-konstantinov-fair_pp-delta,-0.042,-0.001,0.157,0.134,0.070,-0.048,0.070
adv-konstantinov-fair_adv-all,0.774,0.845,0.352,0.322,0.637,0.849,0.000
adv-konstantinov-fair_adv-group-0,0.757,0.850,0.427,0.332,0.604,0.871,0.523
adv-konstantinov-fair_adv-group-1,0.793,0.852,0.270,0.311,0.695,0.830,0.477
adv-konstantinov-fair_adv-delta,-0.037,-0.001,0.157,0.020,-0.091,0.041,0.091
adv-konstantinov-fair_resample-all,0.780,0.850,0.352,0.326,0.650,0.850,0.000
adv-konstantinov-fair_resample-group-0,0.762,0.851,0.427,0.360,0.642,0.851,0.523
adv-konstantinov-fair_resample-group-1,0.799,0.850,0.270,0.289,0.664,0.849,0.477
adv-konstantinov-fair_resample-delta,-0.038,0.000,0.157,0.071,-0.022,0.001,0.022
adv-selected-all,0.790,0.861,0.352,0.296,0.622,0.881,0.154
adv-selected-group-0,0.769,0.854,0.427,0.386,0.681,0.834,0.523
adv-selected-group-1,0.813,0.854,0.270,0.197,0.519,0.922,0.477
adv-selected-delta,-0.045,-0.000,0.157,0.189,0.162,-0.088,0.162
adv-selected-fair_reg-all,0.758,0.846,0.352,0.437,0.777,0.748,0.154
adv-selected-fair_reg-group-0,0.771,0.854,0.427,0.445,0.752,0.784,0.523
adv-selected-fair_reg-group-1,0.745,0.854,0.270,0.428,0.820,0.717,0.477
adv-selected-fair_reg-delta,0.025,-0.000,0.157,0.017,-0.068,0.067,0.068
adv-selected-fair_pp-all,0.776,0.846,0.352,0.287,0.590,0.877,0.192
adv-selected-fair_pp-group-0,0.750,0.854,0.427,0.291,0.549,0.901,0.523
adv-selected-fair_pp-group-1,0.804,0.854,0.270,0.283,0.661,0.857,0.477
adv-selected-fair_pp-delta,-0.054,-0.000,0.157,0.009,-0.112,0.043,0.112
adv-selected-fair_adv-all,0.786,0.858,0.352,0.291,0.610,0.882,0.346
adv-selected-fair_adv-group-0,0.762,0.854,0.427,0.350,0.631,0.860,0.523
adv-selected-fair_adv-group-1,0.813,0.854,0.270,0.227,0.573,0.901,0.477
adv-selected-fair_adv-delta,-0.050,0.000,0.157,0.123,0.058,-0.041,0.058
adv-selected-fair_resample-all,0.783,0.854,0.352,0.286,0.597,0.884,0.000
adv-selected-fair_resample-group-0,0.757,0.854,0.427,0.323,0.594,0.879,0.523
adv-selected-fair_resample-group-1,0.811,0.854,0.270,0.245,0.603,0.888,0.477
adv-selected-fair_resample-delta,-0.054,0.000,0.157,0.078,-0.009,-0.008,0.009
adv-voting-all,0.779,0.850,0.352,0.309,0.626,0.863,0.261
adv-voting-group-0,0.759,0.853,0.427,0.331,0.605,0.874,0.523
adv-voting-group-1,0.801,0.852,0.270,0.286,0.662,0.853,0.477
adv-voting-delta,-0.042,0.001,0.157,0.045,-0.056,0.022,0.056
adv-voting-fair_reg-all,0.737,0.829,0.352,0.441,0.753,0.729,0.151
adv-voting-fair_reg-group-0,0.769,0.854,0.427,0.390,0.686,0.831,0.523
adv-voting-fair_reg-group-1,0.703,0.854,0.270,0.497,0.871,0.641,0.477
adv-voting-fair_reg-delta,0.066,0.000,0.157,-0.107,-0.185,0.190,0.190
adv-voting-fair_pp-all,0.771,0.845,0.352,0.245,0.522,0.905,0.229
adv-voting-fair_pp-group-0,0.736,0.854,0.427,0.250,0.483,0.925,0.523
adv-voting-fair_pp-group-1,0.808,0.852,0.270,0.240,0.590,0.889,0.477
adv-voting-fair_pp-delta,-0.072,0.002,0.157,0.009,-0.107,0.036,0.107
adv-voting-fair_adv-all,0.771,0.843,0.352,0.309,0.613,0.857,0.260
adv-voting-fair_adv-group-0,0.752,0.855,0.427,0.299,0.560,0.895,0.523
adv-voting-fair_adv-group-1,0.792,0.852,0.270,0.319,0.705,0.824,0.477
adv-voting-fair_adv-delta,-0.040,0.003,0.157,-0.020,-0.145,0.072,0.145
adv-voting-fair_resample-all,0.760,0.828,0.352,0.305,0.592,0.851,0.215
adv-voting-fair_resample-group-0,0.741,0.850,0.427,0.263,0.505,0.917,0.523
adv-voting-fair_resample-group-1,0.780,0.852,0.270,0.351,0.743,0.793,0.477
adv-voting-fair_resample-delta,-0.038,-0.002,0.157,-0.088,-0.238,0.124,0.238
adv-TERM-all,0.729,0.782,0.352,0.165,0.349,0.935,0.000
adv-TERM-group-0,0.656,0.837,0.427,0.098,0.212,0.986,0.523
adv-TERM-group-1,0.809,0.842,0.270,0.238,0.586,0.891,0.477
adv-TERM-delta,-0.153,-0.005,0.157,-0.140,-0.374,0.095,0.374
adv-TERM-fair_pp-all,0.779,0.845,0.352,0.315,0.635,0.858,0.000
adv-TERM-fair_pp-group-0,0.755,0.837,0.427,0.376,0.654,0.831,0.523
adv-TERM-fair_pp-group-1,0.806,0.842,0.270,0.249,0.601,0.882,0.477
adv-TERM-fair_pp-delta,-0.051,-0.005,0.157,0.127,0.052,-0.051,0.052
adv-TERM-fair_resample-all,0.738,0.799,0.352,0.165,0.363,0.942,0.000
