method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.791,0.863,0.353,0.307,0.639,0.873,0.000
original-group-0,0.765,0.852,0.427,0.408,0.702,0.811,0.522
original-group-1,0.819,0.861,0.272,0.198,0.531,0.927,0.478
original-delta,-0.055,-0.009,0.155,0.210,0.171,-0.115,0.171
original-fair_reg-all,0.754,0.846,0.353,0.441,0.777,0.742,0.000
original-fair_reg-group-0,0.766,0.852,0.427,0.441,0.742,0.783,0.522
original-fair_reg-group-1,0.742,0.861,0.272,0.441,0.836,0.706,0.478
original-fair_reg-delta,0.024,-0.009,0.155,0.000,-0.094,0.077,0.094
original-fair_pp-all,0.775,0.846,0.353,0.297,0.603,0.870,0.000
original-fair_pp-group-0,0.749,0.852,0.427,0.296,0.553,0.895,0.522
original-fair_pp-group-1,0.805,0.861,0.272,0.298,0.688,0.848,0.478
original-fair_pp-delta,-0.056,-0.009,0.155,-0.001,-0.135,0.046,0.135
original-fair_adv-all,0.789,0.860,0.353,0.304,0.631,0.874,0.000
original-fair_adv-group-0,0.764,0.852,0.427,0.366,0.651,0.847,0.522
original-fair_adv-group-1,0.816,0.860,0.272,0.237,0.598,0.897,0.478
original-fair_adv-delta,-0.052,-0.008,0.155,0.128,0.054,-0.050,0.054
original-fair_resample-all,0.784,0.855,0.353,0.299,0.618,0.874,0.000
original-fair_resample-group-0,0.757,0.851,0.427,0.333,0.605,0.870,0.522
original-fair_resample-group-1,0.813,0.861,0.272,0.263,0.641,0.878,0.478
original-fair_resample-delta,-0.056,-0.010,0.155,0.069,-0.036,-0.007,0.036
adv-clean-all,0.791,0.862,0.353,0.312,0.646,0.870,0.000
adv-clean-group-0,0.765,0.852,0.427,0.410,0.706,0.810,0.522
adv-clean-group-1,0.819,0.861,0.272,0.205,0.544,0.922,0.478
adv-clean-delta,-0.054,-0.009,0.155,0.206,0.162,-0.112,0.162
adv-clean-fair_reg-all,0.755,0.846,0.353,0.439,0.774,0.744,0.000
adv-clean-fair_reg-group-0,0.765,0.852,0.427,0.440,0.740,0.784,0.522
adv-clean-fair_reg-group-1,0.743,0.861,0.272,0.438,0.833,0.710,0.478
adv-clean-fair_reg-delta,0.022,-0.009,0.155,0.002,-0.092,0.074,0.092
adv-clean-fair_pp-all,0.776,0.846,0.353,0.293,0.597,0.873,0.000
adv-clean-fair_pp-group-0,0.748,0.852,0.427,0.292,0.546,0.897,0.522
adv-clean-fair_pp-group-1,0.806,0.861,0.272,0.293,0.683,0.852,0.478
adv-clean-fair_pp-delta,-0.059,-0.009,0.155,-0.001,-0.137,0.045,0.137
adv-clean-fair_adv-all,0.788,0.859,0.353,0.309,0.638,0.870,0.000
adv-clean-fair_adv-group-0,0.763,0.852,0.427,0.371,0.657,0.843,0.522
adv-clean-fair_adv-group-1,0.816,0.860,0.272,0.242,0.607,0.894,0.478
adv-clean-fair_adv-delta,-0.053,-0.008,0.155,0.128,0.050,-0.051,0.051
adv-clean-fair_resample-all,0.785,0.855,0.353,0.305,0.628,0.871,0.000
adv-clean-fair_resample-group-0,0.759,0.851,0.427,0.340,0.617,0.866,0.522
adv-clean-fair_resample-group-1,0.813,0.861,0.272,0.267,0.647,0.875,0.478
adv-clean-fair_resample-delta,-0.053,-0.009,0.155,0.073,-0.031,-0.009,0.031
adv-all-all,0.778,0.849,0.353,0.303,0.615,0.867,0.000
adv-all-group-0,0.752,0.849,0.427,0.323,0.589,0.874,0.522
adv-all-group-1,0.807,0.857,0.272,0.280,0.661,0.862,0.478
adv-all-delta,-0.055,-0.008,0.155,0.043,-0.072,0.012,0.072
adv-all-fair_reg-all,0.766,0.855,0.353,0.440,0.793,0.751,0.000
adv-all-fair_reg-group-0,0.759,0.849,0.427,0.499,0.802,0.727,0.522
adv-all-fair_reg-group-1,0.773,0.858,0.272,0.377,0.776,0.772,0.478
adv-all-fair_reg-delta,-0.014,-0.009,0.155,0.122,0.026,-0.045,0.045
adv-all-fair_pp-all,0.784,0.856,0.353,0.306,0.627,0.870,0.000
adv-all-fair_pp-group-0,0.758,0.849,0.427,0.356,0.634,0.851,0.522
adv-all-fair_pp-group-1,0.813,0.857,0.272,0.251,0.617,0.886,0.478
adv-all-fair_pp-delta,-0.055,-0.008,0.155,0.105,0.016,-0.035,0.035
adv-all-fair_adv-all,0.781,0.852,0.353,0.302,0.618,0.870,0.000
adv-all-fair_adv-group-0,0.754,0.849,0.427,0.336,0.605,0.865,0.522
adv-all-fair_adv-group-1,0.810,0.857,0.272,0.266,0.640,0.874,0.478
adv-all-fair_adv-delta,-0.056,-0.008,0.155,0.070,-0.035,-0.008,0.035
adv-all-fair_resample-all,0.782,0.853,0.353,0.303,0.620,0.869,0.000
adv-all-fair_resample-group-0,0.755,0.849,0.427,0.342,0.614,0.860,0.522
adv-all-fair_resample-group-1,0.810,0.857,0.272,0.261,0.630,0.877,0.478
adv-all-fair_resample-delta,-0.055,-0.008,0.155,0.081,-0.016,-0.017,0.017
adv-konstantinov-all,0.778,0.849,0.353,0.303,0.615,0.867,0.196
adv-konstantinov-group-0,0.752,0.849,0.427,0.323,0.589,0.874,0.522
adv-konstantinov-group-1,0.807,0.857,0.272,0.280,0.661,0.862,0.478
adv-konstantinov-delta,-0.055,-0.008,0.155,0.043,-0.072,0.012,0.072
adv-konstantinov-fair_reg-all,0.766,0.855,0.353,0.440,0.793,0.751,0.000
adv-konstantinov-fair_reg-group-0,0.759,0.849,0.427,0.499,0.802,0.727,0.522
adv-konstantinov-fair_reg-group-1,0.773,0.858,0.272,0.377,0.776,0.772,0.478
adv-konstantinov-fair_reg-delta,-0.014,-0.009,0.155,0.122,0.026,-0.045,0.045
adv-konstantinov-fair_pp-all,0.784,0.856,0.353,0.306,0.627,0.870,0.000
adv-konstantinov-fair_pp-group-0,0.758,0.849,0.427,0.356,0.634,0.851,0.522
adv-konstantinov-fair_pp-group-1,0.813,0.857,0.272,0.251,0.617,0.886,0.478
adv-konstantinov-fair_pp-delta,-0.055,-0.008,0.155,0.105,0.016,-0.035,0.035
adv-konstantinov-fair_adv-all,0.781,0.852,0.353,0.302,0.618,0.870,0.000
adv-konstantinov-fair_adv-group-0,0.754,0.849,0.427,0.336,0.605,0.865,0.522
adv-konstantinov-fair_adv-group-1,0.810,0.857,0.272,0.266,0.640,0.874,0.478
adv-konstantinov-fair_adv-delta,-0.056,-0.008,0.155,0.070,-0.035,-0.008,0.035
adv-konstantinov-fair_resample-all,0.782,0.853,0.353,0.302,0.619,0.871,0.000
adv-konstantinov-fair_resample-group-0,0.755,0.849,0.427,0.340,0.612,0.862,0.522
adv-konstantinov-fair_resample-group-1,0.811,0.857,0.272,0.261,0.632,0.878,0.478
adv-konstantinov-fair_resample-delta,-0.056,-0.009,0.155,0.080,-0.020,-0.016,0.020
adv-selected-all,0.791,0.862,0.353,0.316,0.652,0.867,0.000
adv-selected-group-0,0.765,0.851,0.427,0.412,0.708,0.808,0.522
adv-selected-group-1,0.819,0.860,0.272,0.211,0.555,0.918,0.478
adv-selected-delta,-0.054,-0.009,0.155,0.202,0.154,-0.110,0.154
adv-selected-fair_reg-all,0.756,0.845,0.353,0.430,0.765,0.752,0.000
adv-selected-fair_reg-group-0,0.766,0.851,0.427,0.428,0.727,0.794,0.522
adv-selected-fair_reg-group-1,0.746,0.861,0.272,0.433,0.829,0.715,0.478
adv-selected-fair_reg-delta,0.019,-0.010,0.155,-0.004,-0.102,0.079,0.102
adv-selected-fair_pp-all,0.776,0.846,0.353,0.304,0.613,0.865,0.000
adv-selected-fair_pp-group-0,0.752,0.851,0.427,0.303,0.564,0.891,0.522
adv-selected-fair_pp-group-1,0.802,0.860,0.272,0.305,0.697,0.842,0.478
adv-selected-fair_pp-delta,-0.051,-0.009,0.155,-0.002,-0.132,0.050,0.132
adv-selected-fair_adv-all,0.789,0.859,0.353,0.314,0.645,0.867,0.000
adv-selected-fair_adv-group-0,0.763,0.852,0.427,0.374,0.661,0.840,0.522
adv-selected-fair_adv-group-1,0.816,0.860,0.272,0.248,0.617,0.890,0.478
adv-selected-fair_adv-delta,-0.053,-0.009,0.155,0.126,0.044,-0.051,0.051
adv-selected-fair_resample-all,0.783,0.855,0.353,0.311,0.635,0.865,0.000
adv-selected-fair_resample-group-0,0.758,0.851,0.427,0.345,0.621,0.861,0.522
adv-selected-fair_resample-group-1,0.811,0.861,0.272,0.275,0.658,0.868,0.478
adv-selected-fair_resample-delta,-0.052,-0.010,0.155,0.069,-0.038,-0.007,0.038
adv-voting-all,0.790,0.859,0.353,0.307,0.637,0.873,0.000
adv-voting-group-0,0.765,0.850,0.427,0.380,0.670,0.835,0.522
adv-voting-group-1,0.817,0.859,0.272,0.228,0.582,0.905,0.478
adv-voting-delta,-0.052,-0.009,0.155,0.152,0.088,-0.069,0.088
adv-voting-fair_reg-all,0.746,0.836,0.353,0.439,0.763,0.737,0.011
adv-voting-fair_reg-group-0,0.767,0.852,0.427,0.411,0.708,0.811,0.522
adv-voting-fair_reg-group-1,0.723,0.859,0.272,0.471,0.857,0.673,0.478
adv-voting-fair_reg-delta,0.043,-0.008,0.155,-0.060,-0.149,0.137,0.149
adv-voting-fair_pp-all,0.775,0.845,0.353,0.278,0.575,0.884,0.050
adv-voting-fair_pp-group-0,0.745,0.852,0.427,0.278,0.526,0.908,0.522
adv-voting-fair_pp-group-1,0.808,0.858,0.272,0.278,0.657,0.864,0.478
adv-voting-fair_pp-delta,-0.063,-0.006,0.155,-0.000,-0.131,0.044,0.131
adv-voting-fair_adv-all,0.783,0.853,0.353,0.310,0.632,0.866,0.016
adv-voting-fair_adv-group-0,0.761,0.852,0.427,0.343,0.623,0.865,0.522
adv-voting-fair_adv-group-1,0.807,0.858,0.272,0.273,0.648,0.867,0.478
adv-voting-fair_adv-delta,-0.046,-0.006,0.155,0.070,-0.026,-0.002,0.026
adv-voting-fair_resample-all,0.775,0.843,0.353,0.309,0.619,0.860,0.001
adv-voting-fair_resample-group-0,0.753,0.849,0.427,0.308,0.571,0.888,0.522
adv-voting-fair_resample-group-1,0.800,0.859,0.272,0.309,0.700,0.837,0.478
adv-voting-fair_resample-delta,-0.047,-0.010,0.155,-0.001,-0.128,0.051,0.128
adv-TERM-all,0.764,0.837,0.353,0.193,0.439,0.941,0.000
adv-TERM-group-0,0.719,0.837,0.427,0.209,0.416,0.946,0.522
adv-TERM-group-1,0.813,0.844,0.272,0.176,0.480,0.938,0.478
adv-TERM-delta,-0.094,-0.007,0.155,0.033,-0.064,0.008,0.064
adv-TERM-fair_pp-all,0.781,0.844,0.353,0.286,0.595,0.882,0.000
adv-TERM-fair_pp-group-0,0.752,0.838,0.427,0.331,0.598,0.867,0.522
adv-TERM-fair_pp-group-1,0.812,0.845,0.272,0.237,0.591,0.894,0.478
adv-TERM-fair_pp-delta,-0.060,-0.007,0.155,0.094,0.007,-0.027,0.027
adv-TERM-fair_resample-all,0.761,0.824,0.353,0.194,0.436,0.938,0.000
adv-TERM-fair_resample-group-0,0.710,0.831,0.427,0.188,0.381,0.956,0.522
adv-TERM-fair_resample-group-1,0.817,0.846,0.272,0.201,0.532,0.923,0.478
adv-TERM-fair_resample-delta,-0.106,-0.015,0.155,-0.013,-0.151,0.033,0.151
adv-DRO-fair_reg-all,0.699,0.798,0.353,0.078,0.184,0.979,0.000
adv-DRO-fair_reg-group-0,0.640,0.799,0.427,0.095,0.190,0.976,0.522
adv-DRO-fair_reg-group-1,0.763,0.793,0.272,0.059,0.173,0.983,0.478
adv-DRO-fair_reg-delta,-0.123,0.006,0.155,0.036,0.017,-0.007,0.017
