method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.787,0.859,0.352,0.315,0.644,0.864,0.000
original-group-0,0.763,0.849,0.427,0.419,0.713,0.801,0.523
original-group-1,0.812,0.857,0.270,0.201,0.525,0.918,0.477
original-delta,-0.049,-0.009,0.157,0.217,0.188,-0.118,0.188
original-fair_reg-all,0.753,0.843,0.352,0.445,0.782,0.737,0.000
original-fair_reg-group-0,0.764,0.849,0.427,0.448,0.748,0.776,0.523
original-fair_reg-group-1,0.741,0.857,0.270,0.443,0.840,0.704,0.477
original-fair_reg-delta,0.023,-0.009,0.157,0.005,-0.092,0.072,0.092
original-fair_pp-all,0.771,0.844,0.352,0.310,0.615,0.856,0.000
original-fair_pp-group-0,0.749,0.849,0.427,0.309,0.568,0.884,0.523
original-fair_pp-group-1,0.795,0.857,0.270,0.311,0.697,0.831,0.477
original-fair_pp-delta,-0.046,-0.009,0.157,-0.003,-0.129,0.053,0.129
original-fair_adv-all,0.784,0.857,0.352,0.310,0.634,0.866,0.000
original-fair_adv-group-0,0.760,0.849,0.427,0.378,0.662,0.833,0.523
original-fair_adv-group-1,0.810,0.857,0.270,0.236,0.585,0.893,0.477
original-fair_adv-delta,-0.050,-0.008,0.157,0.143,0.077,-0.060,0.077
original-fair_resample-all,0.779,0.852,0.352,0.310,0.626,0.863,0.000
original-fair_resample-group-0,0.755,0.848,0.427,0.347,0.620,0.856,0.523
original-fair_resample-group-1,0.806,0.857,0.270,0.268,0.638,0.868,0.477
original-fair_resample-delta,-0.051,-0.009,0.157,0.078,-0.018,-0.012,0.018
adv-clean-all,0.785,0.859,0.352,0.311,0.637,0.866,0.000
adv-clean-group-0,0.763,0.849,0.427,0.418,0.711,0.801,0.523
adv-clean-group-1,0.810,0.857,0.270,0.194,0.507,0.922,0.477
adv-clean-delta,-0.047,-0.008,0.157,0.224,0.205,-0.121,0.205
adv-clean-fair_reg-all,0.753,0.843,0.352,0.447,0.784,0.736,0.000
adv-clean-fair_reg-group-0,0.764,0.849,0.427,0.451,0.752,0.773,0.523
adv-clean-fair_reg-group-1,0.741,0.857,0.270,0.443,0.841,0.704,0.477
adv-clean-fair_reg-delta,0.023,-0.008,0.157,0.008,-0.089,0.069,0.089
adv-clean-fair_pp-all,0.772,0.843,0.352,0.315,0.624,0.852,0.000
adv-clean-fair_pp-group-0,0.751,0.849,0.427,0.315,0.578,0.880,0.523
adv-clean-fair_pp-group-1,0.794,0.857,0.270,0.316,0.703,0.827,0.477
adv-clean-fair_pp-delta,-0.043,-0.008,0.157,-0.000,-0.126,0.053,0.126
adv-clean-fair_adv-all,0.784,0.857,0.352,0.306,0.629,0.869,0.000
adv-clean-fair_adv-group-0,0.761,0.849,0.427,0.375,0.659,0.836,0.523
adv-clean-fair_adv-group-1,0.810,0.856,0.270,0.231,0.576,0.897,0.477
adv-clean-fair_adv-delta,-0.050,-0.007,0.157,0.144,0.083,-0.060,0.083
adv-clean-fair_resample-all,0.780,0.853,0.352,0.304,0.618,0.867,0.000
adv-clean-fair_resample-group-0,0.755,0.848,0.427,0.344,0.616,0.858,0.523
adv-clean-fair_resample-group-1,0.807,0.857,0.270,0.259,0.623,0.876,0.477
adv-clean-fair_resample-delta,-0.053,-0.009,0.157,0.085,-0.007,-0.018,0.018
adv-all-all,0.785,0.858,0.352,0.312,0.637,0.865,0.000
adv-all-group-0,0.761,0.848,0.427,0.395,0.683,0.819,0.523
adv-all-group-1,0.811,0.856,0.270,0.220,0.558,0.905,0.477
adv-all-delta,-0.050,-0.007,0.157,0.175,0.125,-0.086,0.125
adv-all-fair_reg-all,0.760,0.847,0.352,0.442,0.787,0.745,0.000
adv-all-fair_reg-group-0,0.762,0.848,0.427,0.468,0.770,0.756,0.523
adv-all-fair_reg-group-1,0.757,0.856,0.270,0.414,0.817,0.735,0.477
adv-all-fair_reg-delta,0.005,-0.008,0.157,0.054,-0.047,0.021,0.047
adv-all-fair_pp-all,0.775,0.847,0.352,0.299,0.605,0.867,0.000
adv-all-fair_pp-group-0,0.749,0.848,0.427,0.317,0.577,0.877,0.523
adv-all-fair_pp-group-1,0.803,0.856,0.270,0.280,0.653,0.858,0.477
adv-all-fair_pp-delta,-0.054,-0.007,0.157,0.037,-0.076,0.019,0.076
adv-all-fair_adv-all,0.782,0.855,0.352,0.307,0.628,0.866,0.000
adv-all-fair_adv-group-0,0.758,0.848,0.427,0.367,0.647,0.841,0.523
adv-all-fair_adv-group-1,0.809,0.855,0.270,0.242,0.595,0.888,0.477
adv-all-fair_adv-delta,-0.050,-0.007,0.157,0.125,0.052,-0.046,0.052
adv-all-fair_resample-all,0.779,0.852,0.352,0.305,0.619,0.866,0.000
adv-all-fair_resample-group-0,0.754,0.848,0.427,0.343,0.614,0.859,0.523
adv-all-fair_resample-group-1,0.806,0.856,0.270,0.263,0.628,0.872,0.477
adv-all-fair_resample-delta,-0.052,-0.008,0.157,0.081,-0.014,-0.014,0.014
adv-konstantinov-all,0.785,0.858,0.352,0.312,0.637,0.865,0.392
adv-konstantinov-group-0,0.761,0.848,0.427,0.395,0.683,0.819,0.523
adv-konstantinov-group-1,0.811,0.856,0.270,0.220,0.558,0.905,0.477
adv-konstantinov-delta,-0.050,-0.007,0.157,0.175,0.125,-0.086,0.125
adv-konstantinov-fair_reg-all,0.760,0.847,0.352,0.442,0.787,0.745,0.000
adv-konstantinov-fair_reg-group-0,0.762,0.848,0.427,0.468,0.770,0.756,0.523
adv-konstantinov-fair_reg-group-1,0.757,0.856,0.270,0.414,0.817,0.735,0.477
adv-konstantinov-fair_reg-delta,0.005,-0.008,0.157,0.054,-0.047,0.021,0.047
adv-konstantinov-fair_pp-all,0.775,0.847,0.352,0.299,0.605,0.867,0.000
adv-konstantinov-fair_pp-group-0,0.749,0.848,0.427,0.317,0.577,0.877,0.523
adv-konstantinov-fair_pp-group-1,0.803,0.856,0.270,0.280,0.653,0.858,0.477
adv-konstantinov-fair_pp-delta,-0.054,-0.007,0.157,0.037,-0.076,0.019,0.076
adv-konstantinov-fair_adv-all,0.782,0.855,0.352,0.307,0.628,0.866,0.000
adv-konstantinov-fair_adv-group-0,0.758,0.848,0.427,0.367,0.647,0.841,0.523
adv-konstantinov-fair_adv-group-1,0.809,0.855,0.270,0.242,0.595,0.888,0.477
adv-konstantinov-fair_adv-delta,-0.050,-0.007,0.157,0.125,0.052,-0.046,0.052
adv-konstantinov-fair_resample-all,0.780,0.852,0.352,0.308,0.625,0.864,0.000
adv-konstantinov-fair_resample-group-0,0.755,0.848,0.427,0.349,0.622,0.854,0.523
adv-konstantinov-fair_resample-group-1,0.806,0.856,0.270,0.263,0.629,0.872,0.477
adv-konstantinov-fair_resample-delta,-0.051,-0.008,0.157,0.086,-0.007,-0.018,0.018
adv-selected-all,0.787,0.858,0.352,0.320,0.651,0.860,0.154
adv-selected-group-0,0.764,0.848,0.427,0.417,0.712,0.803,0.523
adv-selected-group-1,0.811,0.856,0.270,0.213,0.546,0.910,0.477
adv-selected-delta,-0.048,-0.008,0.157,0.204,0.166,-0.107,0.166
adv-selected-fair_reg-all,0.756,0.844,0.352,0.441,0.780,0.743,0.385
adv-selected-fair_reg-group-0,0.763,0.848,0.427,0.452,0.752,0.772,0.523
adv-selected-fair_reg-group-1,0.748,0.856,0.270,0.430,0.829,0.718,0.477
adv-selected-fair_reg-delta,0.015,-0.008,0.157,0.022,-0.077,0.054,0.077
adv-selected-fair_pp-all,0.771,0.844,0.352,0.315,0.622,0.852,0.000
adv-selected-fair_pp-group-0,0.749,0.848,0.427,0.319,0.580,0.876,0.523
adv-selected-fair_pp-group-1,0.795,0.856,0.270,0.311,0.695,0.832,0.477
adv-selected-fair_pp-delta,-0.046,-0.008,0.157,0.008,-0.116,0.044,0.116
adv-selected-fair_adv-all,0.784,0.856,0.352,0.316,0.642,0.861,0.385
adv-selected-fair_adv-group-0,0.761,0.848,0.427,0.383,0.668,0.830,0.523
adv-selected-fair_adv-group-1,0.809,0.856,0.270,0.243,0.597,0.888,0.477
adv-selected-fair_adv-delta,-0.049,-0.007,0.157,0.140,0.071,-0.058,0.071
adv-selected-fair_resample-all,0.779,0.851,0.352,0.316,0.635,0.857,0.000
adv-selected-fair_resample-group-0,0.756,0.848,0.427,0.353,0.627,0.852,0.523
adv-selected-fair_resample-group-1,0.804,0.855,0.270,0.275,0.648,0.862,0.477
adv-selected-fair_resample-delta,-0.048,-0.007,0.157,0.077,-0.020,-0.010,0.020
adv-voting-all,0.785,0.858,0.352,0.311,0.638,0.866,0.396
adv-voting-group-0,0.764,0.849,0.427,0.400,0.692,0.817,0.523
adv-voting-group-1,0.809,0.855,0.270,0.214,0.543,0.908,0.477
adv-voting-delta,-0.045,-0.006,0.157,0.186,0.149,-0.090,0.149
adv-voting-fair_reg-all,0.759,0.848,0.352,0.442,0.786,0.745,0.383
adv-voting-fair_reg-group-0,0.762,0.848,0.427,0.468,0.770,0.757,0.523
adv-voting-fair_reg-group-1,0.756,0.855,0.270,0.413,0.814,0.735,0.477
adv-voting-fair_reg-delta,0.006,-0.006,0.157,0.055,-0.044,0.022,0.044
adv-voting-fair_pp-all,0.776,0.847,0.352,0.307,0.617,0.862,0.391
adv-voting-fair_pp-group-0,0.752,0.849,0.427,0.324,0.590,0.873,0.523
adv-voting-fair_pp-group-1,0.801,0.855,0.270,0.288,0.664,0.851,0.477
adv-voting-fair_pp-delta,-0.049,-0.006,0.157,0.037,-0.075,0.022,0.075
adv-voting-fair_adv-all,0.783,0.856,0.352,0.306,0.627,0.868,0.412
adv-voting-fair_adv-group-0,0.759,0.849,0.427,0.372,0.653,0.838,0.523
adv-voting-fair_adv-group-1,0.810,0.854,0.270,0.234,0.581,0.894,0.477
adv-voting-fair_adv-delta,-0.051,-0.005,0.157,0.138,0.072,-0.056,0.072
adv-voting-fair_resample-all,0.782,0.851,0.352,0.306,0.625,0.867,0.391
adv-voting-fair_resample-group-0,0.758,0.848,0.427,0.352,0.628,0.854,0.523
adv-voting-fair_resample-group-1,0.808,0.853,0.270,0.256,0.619,0.878,0.477
adv-voting-fair_resample-delta,-0.051,-0.006,0.157,0.096,0.009,-0.024,0.024
adv-TERM-all,0.771,0.843,0.352,0.216,0.481,0.929,0.000
adv-TERM-group-0,0.743,0.836,0.427,0.278,0.525,0.906,0.523
adv-TERM-group-1,0.802,0.836,0.270,0.147,0.405,0.948,0.477
adv-TERM-delta,-0.058,-0.000,0.157,0.131,0.120,-0.042,0.120
adv-TERM-fair_pp-all,0.771,0.832,0.352,0.300,0.602,0.863,0.000
adv-TERM-fair_pp-group-0,0.750,0.836,0.427,0.315,0.576,0.880,0.523
adv-TERM-fair_pp-group-1,0.795,0.838,0.270,0.285,0.647,0.849,0.477
adv-TERM-fair_pp-delta,-0.045,-0.002,0.157,0.030,-0.071,0.031,0.071
adv-TERM-fair_resample-all,0.767,0.836,0.352,0.211,0.469,0.929,0.000
adv-TERM-fair_resample-group-0,0.730,0.834,0.427,0.236,0.460,0.931,0.523
adv-TERM-fair_resample-group-1,0.808,0.840,0.270,0.184,0.485,0.927,0.477
adv-TERM-fair_resample-delta,-0.077,-0.006,0.157,0.052,-0.025,0.005,0.025
adv-DRO-fair_reg-all,0.697,0.797,0.352,0.078,0.181,0.977,0.000
adv-DRO-fair_reg-group-0,0.638,0.804,0.427,0.092,0.184,0.976,0.523
adv-DRO-fair_reg-group-1,0.762,0.791,0.270,0.064,0.176,0.978,0.477
adv-DRO-fair_reg-delta,-0.124,0.013,0.157,0.028,0.008,-0.002,0.008
