method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.792,0.862,0.352,0.311,0.646,0.871,0.000
original-group-0,0.771,0.854,0.427,0.410,0.712,0.815,0.523
original-group-1,0.815,0.855,0.270,0.203,0.533,0.919,0.477
original-delta,-0.044,-0.001,0.157,0.207,0.178,-0.104,0.178
original-fair_reg-all,0.753,0.844,0.352,0.444,0.780,0.739,0.000
original-fair_reg-group-0,0.770,0.854,0.427,0.442,0.748,0.787,0.523
original-fair_reg-group-1,0.735,0.855,0.270,0.446,0.836,0.698,0.477
original-fair_reg-delta,0.035,-0.001,0.157,-0.005,-0.089,0.089,0.089
original-fair_pp-all,0.774,0.845,0.352,0.300,0.605,0.866,0.000
original-fair_pp-group-0,0.752,0.854,0.427,0.297,0.557,0.897,0.523
original-fair_pp-group-1,0.798,0.855,0.270,0.303,0.688,0.839,0.477
original-fair_pp-delta,-0.047,-0.001,0.157,-0.006,-0.131,0.058,0.131
original-fair_adv-all,0.789,0.859,0.352,0.308,0.638,0.871,0.000
original-fair_adv-group-0,0.767,0.855,0.427,0.371,0.661,0.845,0.523
original-fair_adv-group-1,0.814,0.855,0.270,0.240,0.599,0.893,0.477
original-fair_adv-delta,-0.047,-0.000,0.157,0.131,0.062,-0.048,0.062
original-fair_resample-all,0.783,0.854,0.352,0.306,0.626,0.869,0.000
original-fair_resample-group-0,0.761,0.854,0.427,0.341,0.619,0.867,0.523
original-fair_resample-group-1,0.808,0.855,0.270,0.267,0.639,0.870,0.477
original-fair_resample-delta,-0.047,-0.001,0.157,0.073,-0.021,-0.003,0.021
adv-clean-all,0.792,0.862,0.352,0.312,0.647,0.870,0.000
adv-clean-group-0,0.771,0.854,0.427,0.411,0.713,0.814,0.523
adv-clean-group-1,0.815,0.855,0.270,0.203,0.532,0.919,0.477
adv-clean-delta,-0.044,-0.001,0.157,0.208,0.180,-0.105,0.180
adv-clean-fair_reg-all,0.754,0.844,0.352,0.442,0.778,0.741,0.000
adv-clean-fair_reg-group-0,0.770,0.854,0.427,0.440,0.746,0.788,0.523
adv-clean-fair_reg-group-1,0.736,0.855,0.270,0.443,0.833,0.701,0.477
adv-clean-fair_reg-delta,0.034,-0.001,0.157,-0.003,-0.087,0.088,0.088
adv-clean-fair_pp-all,0.774,0.845,0.352,0.307,0.616,0.860,0.000
adv-clean-fair_pp-group-0,0.754,0.854,0.427,0.305,0.569,0.892,0.523
adv-clean-fair_pp-group-1,0.796,0.855,0.270,0.310,0.697,0.833,0.477
adv-clean-fair_pp-delta,-0.042,-0.001,0.157,-0.005,-0.127,0.059,0.127
adv-clean-fair_adv-all,0.789,0.859,0.352,0.308,0.638,0.871,0.000
adv-clean-fair_adv-group-0,0.767,0.854,0.427,0.371,0.661,0.845,0.523
adv-clean-fair_adv-group-1,0.813,0.855,0.270,0.240,0.598,0.893,0.477
adv-clean-fair_adv-delta,-0.046,-0.000,0.157,0.131,0.063,-0.047,0.063
adv-clean-fair_resample-all,0.783,0.854,0.352,0.305,0.624,0.869,0.000
adv-clean-fair_resample-group-0,0.760,0.854,0.427,0.339,0.616,0.868,0.523
adv-clean-fair_resample-group-1,0.808,0.855,0.270,0.267,0.639,0.870,0.477
adv-clean-fair_resample-delta,-0.048,-0.002,0.157,0.071,-0.023,-0.002,0.023
adv-all-all,0.781,0.850,0.352,0.315,0.636,0.860,0.000
adv-all-group-0,0.762,0.847,0.427,0.469,0.770,0.756,0.523
adv-all-group-1,0.802,0.851,0.270,0.146,0.404,0.950,0.477
adv-all-delta,-0.041,-0.004,0.157,0.323,0.366,-0.194,0.366
adv-all-fair_reg-all,0.744,0.842,0.352,0.466,0.799,0.715,0.000
adv-all-fair_reg-group-0,0.760,0.846,0.427,0.477,0.778,0.747,0.523
adv-all-fair_reg-group-1,0.727,0.851,0.270,0.454,0.836,0.687,0.477
adv-all-fair_reg-delta,0.033,-0.004,0.157,0.023,-0.058,0.060,0.060
adv-all-fair_pp-all,0.775,0.841,0.352,0.289,0.590,0.875,0.000
adv-all-fair_pp-group-0,0.749,0.847,0.427,0.299,0.556,0.893,0.523
adv-all-fair_pp-group-1,0.802,0.851,0.270,0.278,0.648,0.859,0.477
adv-all-fair_pp-delta,-0.053,-0.004,0.157,0.021,-0.092,0.034,0.092
adv-all-fair_adv-all,0.784,0.850,0.352,0.300,0.620,0.873,0.000
adv-all-fair_adv-group-0,0.761,0.847,0.427,0.346,0.625,0.862,0.523
adv-all-fair_adv-group-1,0.809,0.851,0.270,0.250,0.610,0.883,0.477
adv-all-fair_adv-delta,-0.048,-0.004,0.157,0.096,0.015,-0.020,0.020
adv-all-fair_resample-all,0.778,0.846,0.352,0.294,0.602,0.874,0.000
adv-all-fair_resample-group-0,0.753,0.845,0.427,0.323,0.589,0.875,0.523
adv-all-fair_resample-group-1,0.806,0.850,0.270,0.262,0.625,0.872,0.477
adv-all-fair_resample-delta,-0.052,-0.006,0.157,0.061,-0.036,0.003,0.036
adv-konstantinov-all,0.781,0.850,0.352,0.315,0.636,0.860,0.196
adv-konstantinov-group-0,0.762,0.847,0.427,0.469,0.770,0.756,0.523
adv-konstantinov-group-1,0.802,0.851,0.270,0.146,0.404,0.950,0.477
adv-konstantinov-delta,-0.041,-0.004,0.157,0.323,0.366,-0.194,0.366
adv-konstantinov-fair_reg-all,0.744,0.842,0.352,0.466,0.799,0.715,0.000
adv-konstantinov-fair_reg-group-0,0.760,0.846,0.427,0.477,0.778,0.747,0.523
adv-konstantinov-fair_reg-group-1,0.727,0.851,0.270,0.454,0.836,0.687,0.477
adv-konstantinov-fair_reg-delta,0.033,-0.004,0.157,0.023,-0.058,0.060,0.060
adv-konstantinov-fair_pp-all,0.775,0.841,0.352,0.289,0.590,0.875,0.000
adv-konstantinov-fair_pp-group-0,0.749,0.847,0.427,0.299,0.556,0.893,0.523
adv-konstantinov-fair_pp-group-1,0.802,0.851,0.270,0.278,0.648,0.859,0.477
adv-konstantinov-fair_pp-delta,-0.053,-0.004,0.157,0.021,-0.092,0.034,0.092
adv-konstantinov-fair_adv-all,0.784,0.850,0.352,0.300,0.620,0.873,0.000
adv-konstantinov-fair_adv-group-0,0.761,0.847,0.427,0.346,0.625,0.862,0.523
adv-konstantinov-fair_adv-group-1,0.809,0.851,0.270,0.250,0.610,0.883,0.477
adv-konstantinov-fair_adv-delta,-0.048,-0.004,0.157,0.096,0.015,-0.020,0.020
adv-konstantinov-fair_resample-all,0.779,0.846,0.352,0.295,0.605,0.873,0.000
adv-konstantinov-fair_resample-group-0,0.755,0.845,0.427,0.323,0.591,0.877,0.523
adv-konstantinov-fair_resample-group-1,0.806,0.851,0.270,0.265,0.631,0.870,0.477
adv-konstantinov-fair_resample-delta,-0.051,-0.006,0.157,0.058,-0.040,0.007,0.040
adv-selected-all,0.791,0.861,0.352,0.314,0.649,0.868,0.000
adv-selected-group-0,0.770,0.854,0.427,0.413,0.714,0.811,0.523
adv-selected-group-1,0.815,0.855,0.270,0.205,0.537,0.917,0.477
adv-selected-delta,-0.045,-0.001,0.157,0.208,0.177,-0.106,0.177
adv-selected-fair_reg-all,0.755,0.843,0.352,0.436,0.771,0.746,0.000
adv-selected-fair_reg-group-0,0.771,0.854,0.427,0.431,0.735,0.797,0.523
adv-selected-fair_reg-group-1,0.737,0.855,0.270,0.442,0.833,0.702,0.477
adv-selected-fair_reg-delta,0.033,-0.001,0.157,-0.012,-0.097,0.095,0.097
adv-selected-fair_pp-all,0.773,0.844,0.352,0.302,0.608,0.863,0.000
adv-selected-fair_pp-group-0,0.751,0.854,0.427,0.297,0.557,0.896,0.523
adv-selected-fair_pp-group-1,0.797,0.855,0.270,0.308,0.696,0.835,0.477
adv-selected-fair_pp-delta,-0.046,-0.001,0.157,-0.011,-0.139,0.061,0.139
adv-selected-fair_adv-all,0.789,0.858,0.352,0.311,0.641,0.869,0.000
adv-selected-fair_adv-group-0,0.766,0.854,0.427,0.374,0.664,0.842,0.523
adv-selected-fair_adv-group-1,0.813,0.855,0.270,0.241,0.600,0.892,0.477
adv-selected-fair_adv-delta,-0.047,-0.001,0.157,0.133,0.065,-0.050,0.065
adv-selected-fair_resample-all,0.782,0.853,0.352,0.311,0.633,0.863,0.000
adv-selected-fair_resample-group-0,0.760,0.853,0.427,0.342,0.620,0.865,0.523
adv-selected-fair_resample-group-1,0.806,0.855,0.270,0.278,0.655,0.861,0.477
adv-selected-fair_resample-delta,-0.045,-0.002,0.157,0.064,-0.035,0.004,0.035
adv-voting-all,0.788,0.860,0.352,0.312,0.641,0.867,0.036
adv-voting-group-0,0.769,0.854,0.427,0.449,0.755,0.780,0.523
adv-voting-group-1,0.808,0.854,0.270,0.162,0.443,0.942,0.477
adv-voting-delta,-0.039,-0.000,0.157,0.287,0.312,-0.163,0.312
adv-voting-fair_reg-all,0.748,0.842,0.352,0.440,0.768,0.737,0.028
adv-voting-fair_reg-group-0,0.769,0.854,0.427,0.423,0.725,0.803,0.523
adv-voting-fair_reg-group-1,0.725,0.854,0.270,0.460,0.842,0.681,0.477
adv-voting-fair_reg-delta,0.045,0.000,0.157,-0.037,-0.117,0.121,0.121
adv-voting-fair_pp-all,0.768,0.841,0.352,0.294,0.588,0.865,0.036
adv-voting-fair_pp-group-0,0.744,0.854,0.427,0.272,0.519,0.912,0.523
adv-voting-fair_pp-group-1,0.794,0.854,0.270,0.319,0.709,0.825,0.477
adv-voting-fair_pp-delta,-0.049,0.000,0.157,-0.047,-0.190,0.087,0.190
adv-voting-fair_adv-all,0.789,0.859,0.352,0.304,0.633,0.874,0.037
adv-voting-fair_adv-group-0,0.768,0.854,0.427,0.390,0.684,0.830,0.523
adv-voting-fair_adv-group-1,0.812,0.853,0.270,0.211,0.543,0.912,0.477
adv-voting-fair_adv-delta,-0.044,0.001,0.157,0.179,0.142,-0.082,0.142
adv-voting-fair_resample-all,0.784,0.853,0.352,0.297,0.615,0.875,0.038
adv-voting-fair_resample-group-0,0.760,0.853,0.427,0.340,0.617,0.867,0.523
adv-voting-fair_resample-group-1,0.809,0.853,0.270,0.250,0.611,0.883,0.477
adv-voting-fair_resample-delta,-0.049,-0.000,0.157,0.089,0.006,-0.016,0.016
adv-TERM-all,0.764,0.846,0.352,0.183,0.424,0.948,0.000
adv-TERM-group-0,0.746,0.842,0.427,0.278,0.528,0.909,0.523
adv-TERM-group-1,0.783,0.836,0.270,0.080,0.244,0.981,0.477
adv-TERM-delta,-0.036,0.005,0.157,0.198,0.284,-0.073,0.284
adv-TERM-fair_pp-all,0.770,0.830,0.352,0.302,0.602,0.861,0.000
adv-TERM-fair_pp-group-0,0.751,0.842,0.427,0.303,0.564,0.891,0.523
adv-TERM-fair_pp-group-1,0.790,0.836,0.270,0.300,0.666,0.835,0.477
adv-TERM-fair_pp-delta,-0.038,0.005,0.157,0.003,-0.102,0.056,0.102
adv-TERM-fair_resample-all,0.753,0.820,0.352,0.170,0.390,0.950,0.000
