method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.813,0.843,0.236,0.147,0.416,0.936,0.000
original-group-0,0.771,0.826,0.300,0.214,0.474,0.898,0.660
original-group-1,0.897,0.807,0.110,0.018,0.110,0.994,0.340
original-delta,-0.126,0.019,0.191,0.196,0.364,-0.096,0.364
original-fair_reg-all,0.701,0.805,0.236,0.423,0.764,0.682,0.000
original-fair_reg-group-0,0.736,0.826,0.300,0.415,0.751,0.730,0.660
original-fair_reg-group-1,0.634,0.808,0.110,0.439,0.832,0.609,0.340
original-fair_reg-delta,0.102,0.018,0.191,-0.025,-0.082,0.121,0.121
original-fair_pp-all,0.794,0.802,0.236,0.134,0.348,0.931,0.000
original-fair_pp-group-0,0.765,0.826,0.300,0.131,0.327,0.953,0.660
original-fair_pp-group-1,0.851,0.807,0.110,0.141,0.462,0.899,0.340
original-fair_pp-delta,-0.086,0.019,0.191,-0.010,-0.135,0.054,0.135
original-fair_adv-all,0.811,0.837,0.236,0.144,0.404,0.936,0.000
original-fair_adv-group-0,0.770,0.826,0.300,0.191,0.435,0.914,0.660
original-fair_adv-group-1,0.889,0.808,0.110,0.054,0.242,0.969,0.340
original-fair_adv-delta,-0.119,0.018,0.191,0.137,0.193,-0.055,0.193
original-fair_resample-all,0.800,0.819,0.236,0.141,0.375,0.931,0.000
original-fair_resample-group-0,0.767,0.824,0.300,0.158,0.374,0.935,0.660
original-fair_resample-group-1,0.865,0.812,0.110,0.109,0.382,0.925,0.340
original-fair_resample-delta,-0.098,0.012,0.191,0.049,-0.008,0.011,0.011
adv-clean-all,0.814,0.843,0.236,0.148,0.419,0.935,0.000
adv-clean-group-0,0.771,0.826,0.300,0.214,0.475,0.898,0.660
adv-clean-group-1,0.896,0.807,0.110,0.020,0.121,0.992,0.340
adv-clean-delta,-0.125,0.019,0.191,0.193,0.354,-0.094,0.354
adv-clean-fair_reg-all,0.705,0.806,0.236,0.421,0.766,0.686,0.000
adv-clean-fair_reg-group-0,0.737,0.826,0.300,0.416,0.754,0.729,0.660
adv-clean-fair_reg-group-1,0.642,0.807,0.110,0.429,0.827,0.620,0.340
adv-clean-fair_reg-delta,0.094,0.019,0.191,-0.013,-0.073,0.110,0.110
adv-clean-fair_pp-all,0.794,0.802,0.236,0.137,0.353,0.930,0.000
adv-clean-fair_pp-group-0,0.765,0.826,0.300,0.134,0.332,0.951,0.660
adv-clean-fair_pp-group-1,0.850,0.807,0.110,0.143,0.467,0.897,0.340
adv-clean-fair_pp-delta,-0.085,0.019,0.191,-0.009,-0.135,0.054,0.135
adv-clean-fair_adv-all,0.811,0.838,0.236,0.146,0.409,0.935,0.000
adv-clean-fair_adv-group-0,0.771,0.826,0.300,0.193,0.440,0.912,0.660
adv-clean-fair_adv-group-1,0.890,0.808,0.110,0.053,0.242,0.970,0.340
adv-clean-fair_adv-delta,-0.119,0.018,0.191,0.140,0.199,-0.057,0.199
adv-clean-fair_resample-all,0.802,0.819,0.236,0.135,0.365,0.936,0.000
adv-clean-fair_resample-group-0,0.768,0.824,0.300,0.151,0.364,0.941,0.660
adv-clean-fair_resample-group-1,0.867,0.810,0.110,0.105,0.374,0.928,0.340
adv-clean-fair_resample-delta,-0.100,0.014,0.191,0.046,-0.010,0.013,0.013
adv-all-all,0.810,0.837,0.236,0.150,0.415,0.932,0.000
adv-all-group-0,0.771,0.826,0.300,0.196,0.446,0.911,0.660
adv-all-group-1,0.885,0.806,0.110,0.061,0.253,0.963,0.340
adv-all-delta,-0.114,0.020,0.191,0.136,0.193,-0.052,0.193
adv-all-fair_reg-all,0.722,0.821,0.236,0.403,0.765,0.708,0.000
adv-all-fair_reg-group-0,0.733,0.826,0.300,0.428,0.768,0.718,0.660
adv-all-fair_reg-group-1,0.700,0.807,0.110,0.356,0.753,0.693,0.340
adv-all-fair_reg-delta,0.033,0.019,0.191,0.072,0.015,0.025,0.025
adv-all-fair_pp-all,0.799,0.822,0.236,0.140,0.370,0.931,0.000
adv-all-fair_pp-group-0,0.766,0.826,0.300,0.157,0.372,0.936,0.660
adv-all-fair_pp-group-1,0.862,0.806,0.110,0.107,0.360,0.924,0.340
adv-all-fair_pp-delta,-0.096,0.020,0.191,0.050,0.012,0.012,0.012
adv-all-fair_adv-all,0.804,0.830,0.236,0.138,0.377,0.936,0.000
adv-all-fair_adv-group-0,0.767,0.826,0.300,0.166,0.389,0.929,0.660
adv-all-fair_adv-group-1,0.877,0.807,0.110,0.082,0.313,0.947,0.340
adv-all-fair_adv-delta,-0.110,0.020,0.191,0.084,0.076,-0.017,0.076
adv-all-fair_resample-all,0.803,0.825,0.236,0.139,0.378,0.935,0.000
adv-all-fair_resample-group-0,0.769,0.826,0.300,0.161,0.383,0.934,0.660
adv-all-fair_resample-group-1,0.871,0.806,0.110,0.097,0.352,0.935,0.340
adv-all-fair_resample-delta,-0.102,0.020,0.191,0.064,0.031,-0.000,0.031
adv-konstantinov-all,0.810,0.837,0.236,0.150,0.415,0.932,0.400
adv-konstantinov-group-0,0.771,0.826,0.300,0.196,0.446,0.911,0.660
adv-konstantinov-group-1,0.885,0.806,0.110,0.061,0.253,0.963,0.340
adv-konstantinov-delta,-0.114,0.020,0.191,0.136,0.193,-0.052,0.193
adv-konstantinov-fair_reg-all,0.722,0.821,0.236,0.403,0.765,0.708,0.000
adv-konstantinov-fair_reg-group-0,0.733,0.826,0.300,0.428,0.768,0.718,0.660
adv-konstantinov-fair_reg-group-1,0.700,0.807,0.110,0.356,0.753,0.693,0.340
adv-konstantinov-fair_reg-delta,0.033,0.019,0.191,0.072,0.015,0.025,0.025
adv-konstantinov-fair_pp-all,0.799,0.822,0.236,0.140,0.370,0.931,0.000
adv-konstantinov-fair_pp-group-0,0.766,0.826,0.300,0.157,0.372,0.936,0.660
adv-konstantinov-fair_pp-group-1,0.862,0.806,0.110,0.107,0.360,0.924,0.340
adv-konstantinov-fair_pp-delta,-0.096,0.020,0.191,0.050,0.012,0.012,0.012
adv-konstantinov-fair_adv-all,0.804,0.830,0.236,0.138,0.377,0.936,0.000
adv-konstantinov-fair_adv-group-0,0.767,0.826,0.300,0.166,0.389,0.929,0.660
adv-konstantinov-fair_adv-group-1,0.877,0.807,0.110,0.082,0.313,0.947,0.340
adv-konstantinov-fair_adv-delta,-0.110,0.020,0.191,0.084,0.076,-0.017,0.076
adv-konstantinov-fair_resample-all,0.802,0.825,0.236,0.135,0.367,0.937,0.000
adv-konstantinov-fair_resample-group-0,0.766,0.825,0.300,0.160,0.376,0.933,0.660
adv-konstantinov-fair_resample-group-1,0.873,0.806,0.110,0.086,0.316,0.942,0.340
adv-konstantinov-fair_resample-delta,-0.107,0.020,0.191,0.073,0.060,-0.008,0.060
adv-selected-all,0.814,0.843,0.236,0.148,0.419,0.935,0.000
adv-selected-group-0,0.771,0.826,0.300,0.214,0.475,0.898,0.660
adv-selected-group-1,0.896,0.807,0.110,0.020,0.121,0.992,0.340
adv-selected-delta,-0.125,0.019,0.191,0.193,0.354,-0.094,0.354
adv-selected-fair_reg-all,0.705,0.806,0.236,0.421,0.766,0.686,0.333
adv-selected-fair_reg-group-0,0.737,0.826,0.300,0.416,0.754,0.729,0.660
adv-selected-fair_reg-group-1,0.642,0.807,0.110,0.429,0.827,0.620,0.340
adv-selected-fair_reg-delta,0.094,0.019,0.191,-0.013,-0.073,0.110,0.110
adv-selected-fair_pp-all,0.794,0.802,0.236,0.137,0.353,0.930,0.000
adv-selected-fair_pp-group-0,0.765,0.826,0.300,0.134,0.332,0.951,0.660
adv-selected-fair_pp-group-1,0.850,0.807,0.110,0.143,0.467,0.897,0.340
adv-selected-fair_pp-delta,-0.085,0.019,0.191,-0.009,-0.135,0.054,0.135
adv-selected-fair_adv-all,0.811,0.838,0.236,0.146,0.409,0.935,0.333
adv-selected-fair_adv-group-0,0.771,0.826,0.300,0.193,0.440,0.912,0.660
adv-selected-fair_adv-group-1,0.890,0.808,0.110,0.053,0.242,0.970,0.340
adv-selected-fair_adv-delta,-0.119,0.018,0.191,0.140,0.199,-0.057,0.199
adv-selected-fair_resample-all,0.800,0.819,0.236,0.144,0.382,0.929,0.000
adv-selected-fair_resample-group-0,0.768,0.824,0.300,0.159,0.378,0.936,0.660
adv-selected-fair_resample-group-1,0.863,0.811,0.110,0.116,0.407,0.919,0.340
adv-selected-fair_resample-delta,-0.095,0.012,0.191,0.042,-0.029,0.016,0.029
adv-voting-all,0.813,0.843,0.236,0.142,0.405,0.939,0.157
adv-voting-group-0,0.771,0.826,0.300,0.202,0.456,0.907,0.660
adv-voting-group-1,0.894,0.808,0.110,0.027,0.137,0.987,0.340
adv-voting-delta,-0.122,0.018,0.191,0.176,0.318,-0.080,0.318
adv-voting-fair_reg-all,0.706,0.814,0.236,0.422,0.774,0.686,0.151
adv-voting-fair_reg-group-0,0.731,0.826,0.300,0.429,0.767,0.715,0.660
adv-voting-fair_reg-group-1,0.659,0.806,0.110,0.409,0.810,0.641,0.340
adv-voting-fair_reg-delta,0.071,0.020,0.191,0.021,-0.044,0.075,0.075
adv-voting-fair_pp-all,0.797,0.813,0.236,0.132,0.349,0.935,0.179
adv-voting-fair_pp-group-0,0.764,0.825,0.300,0.140,0.341,0.946,0.660
adv-voting-fair_pp-group-1,0.859,0.806,0.110,0.117,0.390,0.917,0.340
adv-voting-fair_pp-delta,-0.095,0.019,0.191,0.024,-0.049,0.029,0.049
adv-voting-fair_adv-all,0.810,0.836,0.236,0.133,0.379,0.942,0.226
adv-voting-fair_adv-group-0,0.769,0.826,0.300,0.173,0.403,0.926,0.660
adv-voting-fair_adv-group-1,0.889,0.810,0.110,0.056,0.253,0.968,0.340
adv-voting-fair_adv-delta,-0.121,0.016,0.191,0.117,0.150,-0.042,0.150
adv-voting-fair_resample-all,0.803,0.823,0.236,0.147,0.392,0.929,0.351
adv-voting-fair_resample-group-0,0.768,0.824,0.300,0.172,0.400,0.926,0.660
adv-voting-fair_resample-group-1,0.870,0.809,0.110,0.098,0.354,0.933,0.340
adv-voting-fair_resample-delta,-0.102,0.015,0.191,0.074,0.045,-0.007,0.045
adv-TERM-all,0.803,0.778,0.236,0.074,0.239,0.977,0.000
adv-TERM-group-0,0.757,0.759,0.300,0.105,0.272,0.966,0.660
adv-TERM-group-1,0.891,0.750,0.110,0.014,0.066,0.993,0.340
adv-TERM-delta,-0.134,0.009,0.191,0.092,0.206,-0.027,0.206
adv-TERM-fair_pp-all,0.801,0.757,0.236,0.112,0.316,0.951,0.000
adv-TERM-fair_pp-group-0,0.764,0.759,0.300,0.127,0.319,0.955,0.660
adv-TERM-fair_pp-group-1,0.874,0.752,0.110,0.083,0.305,0.944,0.340
adv-TERM-fair_pp-delta,-0.110,0.008,0.191,0.044,0.014,0.011,0.014
adv-TERM-fair_resample-all,0.792,0.698,0.236,0.063,0.193,0.977,0.000
adv-TERM-fair_resample-group-0,0.742,0.699,0.300,0.071,0.189,0.980,0.660
adv-TERM-fair_resample-group-1,0.890,0.701,0.110,0.046,0.209,0.974,0.340
adv-TERM-fair_resample-delta,-0.147,-0.001,0.191,0.025,-0.019,0.006,0.019
adv-DRO-fair_reg-all,0.787,0.738,0.236,0.064,0.184,0.973,0.000
adv-DRO-fair_reg-group-0,0.736,0.744,0.300,0.074,0.184,0.973,0.660
adv-DRO-fair_reg-group-1,0.887,0.741,0.110,0.043,0.184,0.974,0.340
adv-DRO-fair_reg-delta,-0.151,0.003,0.191,0.031,0.000,-0.001,0.001
