method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.780,0.760,0.745,0.765,0.866,0.529,0.000
original-group-0,0.803,0.759,0.776,0.796,0.886,0.515,0.735
original-group-1,0.717,0.746,0.660,0.679,0.800,0.556,0.265
original-delta,0.086,0.013,0.115,0.117,0.086,-0.040,0.086
original-fair_resample-all,0.730,0.718,0.745,0.765,0.832,0.431,0.000
original-fair_resample-group-0,0.735,0.707,0.776,0.769,0.825,0.424,0.735
original-fair_resample-group-1,0.717,0.741,0.660,0.755,0.857,0.444,0.265
original-fair_resample-delta,0.018,-0.035,0.115,0.014,-0.033,-0.020,0.033
adv-clean-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-clean-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-clean-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-clean-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-clean-fair_resample-all,0.785,0.767,0.745,0.730,0.846,0.608,0.000
adv-clean-fair_resample-group-0,0.776,0.753,0.776,0.755,0.842,0.545,0.735
adv-clean-fair_resample-group-1,0.811,0.802,0.660,0.660,0.857,0.722,0.265
adv-clean-fair_resample-delta,-0.036,-0.049,0.115,0.095,-0.015,-0.177,0.177
adv-all-all,0.705,0.731,0.745,0.680,0.758,0.549,0.000
adv-all-group-0,0.701,0.759,0.776,0.639,0.719,0.636,0.735
adv-all-group-1,0.717,0.751,0.660,0.792,0.886,0.389,0.265
adv-all-delta,-0.016,0.008,0.115,-0.153,-0.166,0.247,0.247
adv-all-fair_resample-all,0.695,0.745,0.745,0.640,0.725,0.608,0.000
adv-all-fair_resample-group-0,0.701,0.768,0.776,0.639,0.719,0.636,0.735
adv-all-fair_resample-group-1,0.679,0.719,0.660,0.642,0.743,0.556,0.265
adv-all-fair_resample-delta,0.021,0.049,0.115,-0.002,-0.024,0.081,0.081
adv-konstantinov-all,0.705,0.731,0.745,0.680,0.758,0.549,0.400
adv-konstantinov-group-0,0.701,0.759,0.776,0.639,0.719,0.636,0.735
adv-konstantinov-group-1,0.717,0.751,0.660,0.792,0.886,0.389,0.265
adv-konstantinov-delta,-0.016,0.008,0.115,-0.153,-0.166,0.247,0.247
adv-konstantinov-fair_resample-all,0.710,0.728,0.745,0.675,0.758,0.569,0.000
adv-konstantinov-fair_resample-group-0,0.714,0.749,0.776,0.680,0.754,0.576,0.735
adv-konstantinov-fair_resample-group-1,0.698,0.684,0.660,0.660,0.771,0.556,0.265
adv-konstantinov-fair_resample-delta,0.016,0.064,0.115,0.020,-0.017,0.020,0.020
adv-selected-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-selected-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-selected-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-selected-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-selected-fair_resample-all,0.690,0.693,0.745,0.735,0.785,0.412,0.000
adv-selected-fair_resample-group-0,0.701,0.708,0.776,0.748,0.789,0.394,0.735
adv-selected-fair_resample-group-1,0.660,0.659,0.660,0.698,0.771,0.444,0.265
adv-selected-fair_resample-delta,0.040,0.050,0.115,0.050,0.018,-0.051,0.051
adv-voting-all,0.680,0.637,0.745,0.635,0.711,0.588,0.170
adv-voting-group-0,0.680,0.746,0.776,0.524,0.632,0.848,0.735
adv-voting-group-1,0.679,0.666,0.660,0.943,0.971,0.111,0.265
adv-voting-delta,0.001,0.080,0.115,-0.420,-0.340,0.737,0.737
adv-voting-fair_resample-all,0.595,0.630,0.745,0.620,0.644,0.451,0.235
adv-voting-fair_resample-group-0,0.565,0.719,0.776,0.490,0.535,0.667,0.735
adv-voting-fair_resample-group-1,0.679,0.699,0.660,0.981,1.000,0.056,0.265
adv-voting-fair_resample-delta,-0.115,0.020,0.115,-0.491,-0.465,0.611,0.611
