method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.808,0.830,0.241,0.151,0.414,0.933,0.000
original-group-0,0.768,0.815,0.307,0.219,0.478,0.896,0.667
original-group-1,0.888,0.776,0.109,0.014,0.048,0.990,0.333
original-delta,-0.119,0.038,0.198,0.205,0.430,-0.094,0.430
original-fair_resample-all,0.786,0.783,0.241,0.154,0.375,0.917,0.000
original-fair_resample-group-0,0.751,0.787,0.307,0.180,0.388,0.912,0.667
original-fair_resample-group-1,0.856,0.738,0.109,0.101,0.305,0.924,0.333
original-fair_resample-delta,-0.105,0.050,0.198,0.079,0.083,-0.012,0.083
adv-clean-all,0.807,0.829,0.241,0.154,0.421,0.930,0.000
adv-clean-group-0,0.767,0.813,0.307,0.223,0.483,0.892,0.667
adv-clean-group-1,0.889,0.776,0.109,0.018,0.071,0.989,0.333
adv-clean-delta,-0.122,0.038,0.198,0.205,0.412,-0.097,0.412
adv-clean-fair_resample-all,0.787,0.794,0.241,0.142,0.352,0.925,0.000
adv-clean-fair_resample-group-0,0.754,0.800,0.307,0.156,0.353,0.932,0.667
adv-clean-fair_resample-group-1,0.851,0.760,0.109,0.114,0.342,0.913,0.333
adv-clean-fair_resample-delta,-0.097,0.040,0.198,0.041,0.012,0.018,0.018
adv-all-all,0.808,0.830,0.241,0.151,0.414,0.933,0.000
adv-all-group-0,0.768,0.815,0.307,0.219,0.478,0.896,0.667
adv-all-group-1,0.888,0.776,0.109,0.014,0.048,0.990,0.333
adv-all-delta,-0.119,0.038,0.198,0.205,0.430,-0.094,0.430
adv-all-fair_resample-all,0.787,0.791,0.241,0.150,0.369,0.920,0.000
adv-all-fair_resample-group-0,0.753,0.797,0.307,0.174,0.380,0.917,0.667
adv-all-fair_resample-group-1,0.856,0.741,0.109,0.101,0.305,0.924,0.333
adv-all-fair_resample-delta,-0.104,0.056,0.198,0.073,0.075,-0.007,0.075
adv-konstantinov-all,0.808,0.830,0.241,0.151,0.414,0.933,0.400
adv-konstantinov-group-0,0.768,0.815,0.307,0.219,0.478,0.896,0.667
adv-konstantinov-group-1,0.888,0.776,0.109,0.014,0.048,0.990,0.333
adv-konstantinov-delta,-0.119,0.038,0.198,0.205,0.430,-0.094,0.430
adv-konstantinov-fair_resample-all,0.786,0.791,0.241,0.153,0.373,0.917,0.000
adv-konstantinov-fair_resample-group-0,0.754,0.797,0.307,0.172,0.379,0.919,0.667
adv-konstantinov-fair_resample-group-1,0.850,0.746,0.109,0.115,0.339,0.912,0.333
adv-konstantinov-fair_resample-delta,-0.096,0.050,0.198,0.057,0.040,0.007,0.040
adv-selected-all,0.809,0.829,0.241,0.152,0.420,0.933,0.333
adv-selected-group-0,0.768,0.815,0.307,0.220,0.481,0.895,0.667
adv-selected-group-1,0.891,0.770,0.109,0.016,0.073,0.991,0.333
adv-selected-delta,-0.123,0.045,0.198,0.204,0.408,-0.095,0.408
adv-selected-fair_resample-all,0.779,0.778,0.241,0.166,0.385,0.904,0.000
adv-selected-fair_resample-group-0,0.748,0.783,0.307,0.188,0.395,0.903,0.667
adv-selected-fair_resample-group-1,0.841,0.726,0.109,0.121,0.328,0.904,0.333
adv-selected-fair_resample-delta,-0.094,0.057,0.198,0.067,0.068,-0.001,0.068
adv-voting-all,0.808,0.830,0.241,0.145,0.401,0.936,0.421
adv-voting-group-0,0.767,0.815,0.307,0.211,0.464,0.900,0.667
adv-voting-group-1,0.890,0.775,0.109,0.011,0.045,0.993,0.333
adv-voting-delta,-0.123,0.040,0.198,0.200,0.419,-0.092,0.419
adv-voting-fair_resample-all,0.793,0.802,0.241,0.129,0.338,0.937,0.334
adv-voting-fair_resample-group-0,0.758,0.804,0.307,0.155,0.358,0.935,0.667
adv-voting-fair_resample-group-1,0.864,0.744,0.109,0.077,0.226,0.941,0.333
adv-voting-fair_resample-delta,-0.105,0.060,0.198,0.078,0.132,-0.006,0.132
