method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.666,0.716,0.459,0.438,0.613,0.711,0.000
original-group-0,0.607,0.651,0.524,0.581,0.680,0.527,0.507
original-group-1,0.726,0.766,0.392,0.290,0.521,0.858,0.493
original-delta,-0.118,-0.116,0.131,0.291,0.159,-0.331,0.331
original-fair_resample-all,0.642,0.715,0.459,0.435,0.584,0.691,0.000
original-fair_resample-group-0,0.639,0.708,0.524,0.508,0.640,0.637,0.507
original-fair_resample-group-1,0.645,0.709,0.392,0.360,0.507,0.735,0.493
original-fair_resample-delta,-0.006,-0.001,0.131,0.148,0.133,-0.097,0.133
adv-clean-all,0.655,0.709,0.459,0.443,0.607,0.696,0.000
adv-clean-group-0,0.634,0.689,0.524,0.555,0.680,0.582,0.507
adv-clean-group-1,0.677,0.713,0.392,0.328,0.507,0.788,0.493
adv-clean-delta,-0.044,-0.024,0.131,0.227,0.173,-0.205,0.205
adv-clean-fair_resample-all,0.618,0.670,0.459,0.427,0.549,0.676,0.000
adv-clean-fair_resample-group-0,0.586,0.626,0.524,0.539,0.620,0.549,0.507
adv-clean-fair_resample-group-1,0.651,0.695,0.392,0.312,0.452,0.779,0.493
adv-clean-fair_resample-delta,-0.064,-0.069,0.131,0.227,0.168,-0.229,0.229
adv-all-all,0.642,0.684,0.459,0.414,0.561,0.711,0.000
adv-all-group-0,0.607,0.661,0.524,0.288,0.400,0.835,0.507
adv-all-group-1,0.677,0.768,0.392,0.543,0.781,0.611,0.493
adv-all-delta,-0.070,-0.107,0.131,-0.255,-0.381,0.225,0.381
adv-all-fair_resample-all,0.645,0.691,0.459,0.459,0.613,0.672,0.000
adv-all-fair_resample-group-0,0.576,0.645,0.524,0.445,0.520,0.637,0.507
adv-all-fair_resample-group-1,0.715,0.744,0.392,0.473,0.740,0.699,0.493
adv-all-fair_resample-delta,-0.139,-0.099,0.131,-0.028,-0.220,-0.062,0.220
adv-konstantinov-all,0.642,0.684,0.459,0.414,0.561,0.711,0.400
adv-konstantinov-group-0,0.607,0.661,0.524,0.288,0.400,0.835,0.507
adv-konstantinov-group-1,0.677,0.768,0.392,0.543,0.781,0.611,0.493
adv-konstantinov-delta,-0.070,-0.107,0.131,-0.255,-0.381,0.225,0.381
adv-konstantinov-fair_resample-all,0.671,0.731,0.459,0.443,0.624,0.711,0.000
adv-konstantinov-fair_resample-group-0,0.670,0.716,0.524,0.445,0.610,0.736,0.507
adv-konstantinov-fair_resample-group-1,0.672,0.750,0.392,0.441,0.644,0.690,0.493
adv-konstantinov-fair_resample-delta,-0.002,-0.034,0.131,0.004,-0.034,0.046,0.046
adv-selected-all,0.655,0.709,0.459,0.443,0.607,0.696,0.000
adv-selected-group-0,0.634,0.689,0.524,0.555,0.680,0.582,0.507
adv-selected-group-1,0.677,0.713,0.392,0.328,0.507,0.788,0.493
adv-selected-delta,-0.044,-0.024,0.131,0.227,0.173,-0.205,0.205
adv-selected-fair_resample-all,0.629,0.701,0.459,0.416,0.549,0.696,0.000
adv-selected-fair_resample-group-0,0.581,0.654,0.524,0.482,0.560,0.604,0.507
adv-selected-fair_resample-group-1,0.677,0.738,0.392,0.349,0.534,0.770,0.493
adv-selected-fair_resample-delta,-0.096,-0.083,0.131,0.132,0.026,-0.166,0.166
adv-voting-all,0.645,0.660,0.459,0.422,0.572,0.706,0.080
adv-voting-group-0,0.644,0.693,0.524,0.283,0.430,0.879,0.507
adv-voting-group-1,0.645,0.716,0.392,0.565,0.767,0.566,0.493
adv-voting-delta,-0.001,-0.023,0.131,-0.282,-0.337,0.313,0.337
adv-voting-fair_resample-all,0.592,0.621,0.459,0.379,0.468,0.696,0.178
adv-voting-fair_resample-group-0,0.560,0.657,0.524,0.199,0.270,0.879,0.507
adv-voting-fair_resample-group-1,0.624,0.712,0.392,0.565,0.740,0.549,0.493
adv-voting-fair_resample-delta,-0.063,-0.055,0.131,-0.366,-0.470,0.330,0.470
