method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.730,0.681,0.720,0.750,0.833,0.464,0.000
original-group-0,0.748,0.694,0.748,0.793,0.861,0.412,0.675
original-group-1,0.692,0.647,0.662,0.662,0.767,0.545,0.325
original-delta,0.056,0.047,0.087,0.131,0.094,-0.134,0.134
original-fair_resample-all,0.675,0.663,0.720,0.745,0.792,0.375,0.000
original-fair_resample-group-0,0.689,0.653,0.748,0.778,0.812,0.324,0.675
original-fair_resample-group-1,0.646,0.680,0.662,0.677,0.744,0.455,0.325
original-fair_resample-delta,0.043,-0.027,0.087,0.101,0.068,-0.131,0.131
adv-clean-all,0.680,0.692,0.720,0.720,0.778,0.429,0.000
adv-clean-group-0,0.711,0.688,0.748,0.770,0.822,0.382,0.675
adv-clean-group-1,0.615,0.690,0.662,0.615,0.674,0.500,0.325
adv-clean-delta,0.096,-0.002,0.087,0.155,0.147,-0.118,0.147
adv-clean-fair_resample-all,0.715,0.726,0.720,0.745,0.819,0.446,0.000
adv-clean-fair_resample-group-0,0.741,0.734,0.748,0.770,0.842,0.441,0.675
adv-clean-fair_resample-group-1,0.662,0.700,0.662,0.692,0.767,0.455,0.325
adv-clean-fair_resample-delta,0.079,0.034,0.087,0.078,0.074,-0.013,0.074
adv-all-all,0.730,0.681,0.720,0.750,0.833,0.464,0.000
adv-all-group-0,0.748,0.694,0.748,0.793,0.861,0.412,0.675
adv-all-group-1,0.692,0.647,0.662,0.662,0.767,0.545,0.325
adv-all-delta,0.056,0.047,0.087,0.131,0.094,-0.134,0.134
adv-all-fair_resample-all,0.665,0.655,0.720,0.695,0.750,0.446,0.000
adv-all-fair_resample-group-0,0.689,0.676,0.748,0.674,0.743,0.529,0.675
adv-all-fair_resample-group-1,0.615,0.628,0.662,0.738,0.767,0.318,0.325
adv-all-fair_resample-delta,0.074,0.048,0.087,-0.064,-0.025,0.211,0.211
adv-konstantinov-all,0.730,0.681,0.720,0.750,0.833,0.464,0.400
adv-konstantinov-group-0,0.748,0.694,0.748,0.793,0.861,0.412,0.675
adv-konstantinov-group-1,0.692,0.647,0.662,0.662,0.767,0.545,0.325
adv-konstantinov-delta,0.056,0.047,0.087,0.131,0.094,-0.134,0.134
adv-konstantinov-fair_resample-all,0.735,0.687,0.720,0.715,0.812,0.536,0.000
adv-konstantinov-fair_resample-group-0,0.763,0.716,0.748,0.719,0.822,0.588,0.675
adv-konstantinov-fair_resample-group-1,0.677,0.631,0.662,0.708,0.791,0.455,0.325
adv-konstantinov-fair_resample-delta,0.086,0.085,0.087,0.011,0.031,0.134,0.134
adv-selected-all,0.680,0.694,0.720,0.730,0.785,0.411,0.000
adv-selected-group-0,0.704,0.689,0.748,0.778,0.822,0.353,0.675
adv-selected-group-1,0.631,0.696,0.662,0.631,0.698,0.500,0.325
adv-selected-delta,0.073,-0.006,0.087,0.147,0.124,-0.147,0.147
adv-selected-fair_resample-all,0.685,0.674,0.720,0.765,0.812,0.357,0.000
adv-selected-fair_resample-group-0,0.704,0.692,0.748,0.793,0.832,0.324,0.675
adv-selected-fair_resample-group-1,0.646,0.631,0.662,0.708,0.767,0.409,0.325
adv-selected-fair_resample-delta,0.058,0.061,0.087,0.085,0.064,-0.086,0.086
adv-voting-all,0.725,0.682,0.720,0.805,0.868,0.357,0.445
adv-voting-group-0,0.733,0.679,0.748,0.837,0.881,0.294,0.675
adv-voting-group-1,0.708,0.671,0.662,0.738,0.837,0.455,0.325
adv-voting-delta,0.026,0.008,0.087,0.099,0.044,-0.160,0.160
adv-voting-fair_resample-all,0.725,0.683,0.720,0.775,0.847,0.411,0.425
adv-voting-fair_resample-group-0,0.748,0.696,0.748,0.807,0.871,0.382,0.675
adv-voting-fair_resample-group-1,0.677,0.656,0.662,0.708,0.791,0.455,0.325
adv-voting-fair_resample-delta,0.071,0.040,0.087,0.100,0.081,-0.072,0.081
