method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.674,0.747,0.454,0.414,0.596,0.738,0.000
original-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
original-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
original-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
original-fair_resample-all,0.682,0.728,0.454,0.406,0.596,0.752,0.000
original-fair_resample-group-0,0.672,0.725,0.523,0.483,0.648,0.699,0.462
original-fair_resample-group-1,0.690,0.718,0.394,0.340,0.537,0.789,0.538
original-fair_resample-delta,-0.017,0.007,0.129,0.143,0.111,-0.090,0.111
adv-clean-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-clean-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-clean-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-clean-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-clean-fair_resample-all,0.639,0.699,0.454,0.432,0.579,0.689,0.000
adv-clean-fair_resample-group-0,0.644,0.721,0.523,0.489,0.626,0.663,0.462
adv-clean-fair_resample-group-1,0.635,0.672,0.394,0.384,0.525,0.707,0.538
adv-clean-fair_resample-delta,0.008,0.049,0.129,0.104,0.101,-0.045,0.101
adv-all-all,0.629,0.700,0.454,0.438,0.573,0.675,0.000
adv-all-group-0,0.626,0.716,0.523,0.632,0.747,0.494,0.462
adv-all-group-1,0.631,0.674,0.394,0.271,0.375,0.797,0.538
adv-all-delta,-0.004,0.043,0.129,0.361,0.372,-0.303,0.372
adv-all-fair_resample-all,0.623,0.685,0.454,0.454,0.585,0.655,0.000
adv-all-fair_resample-group-0,0.603,0.697,0.523,0.540,0.637,0.566,0.462
adv-all-fair_resample-group-1,0.640,0.661,0.394,0.379,0.525,0.715,0.538
adv-all-fair_resample-delta,-0.037,0.036,0.129,0.161,0.112,-0.149,0.149
adv-konstantinov-all,0.629,0.700,0.454,0.438,0.573,0.675,0.400
adv-konstantinov-group-0,0.626,0.716,0.523,0.632,0.747,0.494,0.462
adv-konstantinov-group-1,0.631,0.674,0.394,0.271,0.375,0.797,0.538
adv-konstantinov-delta,-0.004,0.043,0.129,0.361,0.372,-0.303,0.372
adv-konstantinov-fair_resample-all,0.650,0.696,0.454,0.448,0.608,0.684,0.000
adv-konstantinov-fair_resample-group-0,0.655,0.692,0.523,0.569,0.714,0.590,0.462
adv-konstantinov-fair_resample-group-1,0.645,0.681,0.394,0.345,0.487,0.748,0.538
adv-konstantinov-fair_resample-delta,0.010,0.011,0.129,0.224,0.227,-0.158,0.227
adv-selected-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-selected-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-selected-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-selected-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-selected-fair_resample-all,0.653,0.702,0.454,0.467,0.632,0.670,0.000
adv-selected-fair_resample-group-0,0.644,0.670,0.523,0.523,0.659,0.627,0.462
adv-selected-fair_resample-group-1,0.660,0.720,0.394,0.419,0.600,0.699,0.538
adv-selected-fair_resample-delta,-0.016,-0.049,0.129,0.104,0.059,-0.073,0.073
adv-voting-all,0.634,0.686,0.454,0.443,0.585,0.675,0.239
adv-voting-group-0,0.621,0.699,0.523,0.799,0.901,0.313,0.462
adv-voting-group-1,0.645,0.699,0.394,0.138,0.225,0.919,0.538
adv-voting-delta,-0.025,0.000,0.129,0.661,0.676,-0.605,0.676
adv-voting-fair_resample-all,0.629,0.667,0.454,0.454,0.591,0.660,0.316
adv-voting-fair_resample-group-0,0.575,0.632,0.523,0.776,0.835,0.289,0.462
adv-voting-fair_resample-group-1,0.675,0.704,0.394,0.177,0.312,0.911,0.538
adv-voting-fair_resample-delta,-0.100,-0.071,0.129,0.599,0.523,-0.621,0.621
