method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.812,0.838,0.236,0.161,0.444,0.926,0.000
original-group-0,0.775,0.820,0.299,0.229,0.507,0.889,0.664
original-group-1,0.886,0.809,0.111,0.026,0.105,0.984,0.336
original-delta,-0.111,0.012,0.189,0.203,0.402,-0.094,0.402
original-fair_resample-all,0.793,0.795,0.236,0.160,0.401,0.915,0.000
original-fair_resample-group-0,0.763,0.799,0.299,0.178,0.401,0.917,0.664
original-fair_resample-group-1,0.853,0.770,0.111,0.124,0.397,0.910,0.336
original-fair_resample-delta,-0.090,0.029,0.189,0.054,0.005,0.007,0.007
adv-clean-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-clean-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-clean-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-clean-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-clean-fair_resample-all,0.790,0.793,0.236,0.165,0.404,0.909,0.000
adv-clean-fair_resample-group-0,0.757,0.792,0.299,0.187,0.405,0.907,0.664
adv-clean-fair_resample-group-1,0.856,0.785,0.111,0.121,0.399,0.913,0.336
adv-clean-fair_resample-delta,-0.100,0.007,0.189,0.065,0.006,-0.006,0.006
adv-all-all,0.756,0.656,0.236,0.086,0.167,0.939,0.000
adv-all-group-0,0.727,0.802,0.299,0.039,0.109,0.991,0.664
adv-all-group-1,0.814,0.771,0.111,0.180,0.474,0.857,0.336
adv-all-delta,-0.087,0.030,0.189,-0.141,-0.365,0.135,0.365
adv-all-fair_resample-all,0.736,0.673,0.236,0.156,0.272,0.880,0.000
adv-all-fair_resample-group-0,0.713,0.707,0.299,0.155,0.278,0.898,0.664
adv-all-fair_resample-group-1,0.783,0.563,0.111,0.159,0.240,0.851,0.336
adv-all-fair_resample-delta,-0.071,0.144,0.189,-0.004,0.039,0.047,0.047
adv-konstantinov-all,0.790,0.742,0.236,0.083,0.231,0.962,0.250
adv-konstantinov-group-0,0.748,0.818,0.299,0.081,0.215,0.976,0.664
adv-konstantinov-group-1,0.872,0.808,0.111,0.088,0.317,0.941,0.336
adv-konstantinov-delta,-0.123,0.010,0.189,-0.007,-0.102,0.036,0.102
adv-konstantinov-fair_resample-all,0.784,0.756,0.236,0.137,0.332,0.923,0.000
adv-konstantinov-fair_resample-group-0,0.754,0.786,0.299,0.157,0.352,0.926,0.664
adv-konstantinov-fair_resample-group-1,0.843,0.701,0.111,0.096,0.226,0.920,0.336
adv-konstantinov-fair_resample-delta,-0.089,0.085,0.189,0.061,0.126,0.006,0.126
adv-selected-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-selected-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-selected-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-selected-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-selected-fair_resample-all,0.788,0.787,0.236,0.159,0.389,0.912,0.000
adv-selected-fair_resample-group-0,0.756,0.785,0.299,0.180,0.392,0.911,0.664
adv-selected-fair_resample-group-1,0.853,0.770,0.111,0.118,0.369,0.913,0.336
adv-selected-fair_resample-delta,-0.097,0.014,0.189,0.061,0.023,-0.002,0.023
adv-voting-all,0.811,0.832,0.236,0.126,0.367,0.949,0.057
adv-voting-group-0,0.772,0.816,0.299,0.174,0.410,0.927,0.664
adv-voting-group-1,0.889,0.812,0.111,0.031,0.135,0.983,0.336
adv-voting-delta,-0.116,0.004,0.189,0.143,0.275,-0.056,0.275
adv-voting-fair_resample-all,0.778,0.766,0.236,0.144,0.335,0.915,0.262
adv-voting-fair_resample-group-0,0.751,0.780,0.299,0.134,0.309,0.940,0.664
adv-voting-fair_resample-group-1,0.831,0.784,0.111,0.164,0.477,0.875,0.336
adv-voting-fair_resample-delta,-0.079,-0.004,0.189,-0.030,-0.168,0.066,0.168
