method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.645,0.692,0.485,0.427,0.574,0.711,0.000
original-group-0,0.634,0.682,0.577,0.541,0.652,0.610,0.515
original-group-1,0.656,0.675,0.388,0.306,0.451,0.786,0.485
original-delta,-0.022,0.007,0.189,0.235,0.201,-0.176,0.201
original-fair_resample-all,0.645,0.691,0.485,0.475,0.623,0.665,0.000
original-fair_resample-group-0,0.624,0.660,0.577,0.552,0.652,0.585,0.515
original-fair_resample-group-1,0.667,0.702,0.388,0.393,0.577,0.723,0.485
original-fair_resample-delta,-0.043,-0.042,0.189,0.158,0.074,-0.138,0.138
adv-clean-all,0.621,0.674,0.485,0.424,0.546,0.691,0.000
adv-clean-group-0,0.619,0.671,0.577,0.526,0.625,0.610,0.515
adv-clean-group-1,0.623,0.642,0.388,0.317,0.423,0.750,0.485
adv-clean-delta,-0.004,0.029,0.189,0.209,0.202,-0.140,0.202
adv-clean-fair_resample-all,0.618,0.675,0.485,0.390,0.508,0.722,0.000
adv-clean-fair_resample-group-0,0.582,0.667,0.577,0.438,0.518,0.671,0.515
adv-clean-fair_resample-group-1,0.656,0.666,0.388,0.339,0.493,0.759,0.485
adv-clean-fair_resample-delta,-0.073,0.001,0.189,0.099,0.025,-0.088,0.088
adv-all-all,0.618,0.671,0.485,0.454,0.574,0.660,0.000
adv-all-group-0,0.608,0.674,0.577,0.474,0.571,0.659,0.515
adv-all-group-1,0.628,0.677,0.388,0.432,0.577,0.661,0.485
adv-all-delta,-0.020,-0.003,0.189,0.043,-0.006,-0.002,0.006
adv-all-fair_resample-all,0.631,0.690,0.485,0.440,0.574,0.686,0.000
adv-all-fair_resample-group-0,0.598,0.680,0.577,0.485,0.571,0.634,0.515
adv-all-fair_resample-group-1,0.667,0.693,0.388,0.393,0.577,0.723,0.485
adv-all-fair_resample-delta,-0.069,-0.013,0.189,0.091,-0.006,-0.089,0.089
adv-konstantinov-all,0.618,0.671,0.485,0.454,0.574,0.660,0.400
adv-konstantinov-group-0,0.608,0.674,0.577,0.474,0.571,0.659,0.515
adv-konstantinov-group-1,0.628,0.677,0.388,0.432,0.577,0.661,0.485
adv-konstantinov-delta,-0.020,-0.003,0.189,0.043,-0.006,-0.002,0.006
adv-konstantinov-fair_resample-all,0.621,0.688,0.485,0.419,0.541,0.696,0.000
adv-konstantinov-fair_resample-group-0,0.588,0.677,0.577,0.433,0.518,0.683,0.515
adv-konstantinov-fair_resample-group-1,0.656,0.691,0.388,0.404,0.577,0.705,0.485
adv-konstantinov-fair_resample-delta,-0.068,-0.014,0.189,0.029,-0.060,-0.022,0.060
adv-selected-all,0.621,0.676,0.485,0.419,0.541,0.696,0.000
adv-selected-group-0,0.613,0.654,0.577,0.521,0.616,0.610,0.515
adv-selected-group-1,0.628,0.661,0.388,0.311,0.423,0.759,0.485
adv-selected-delta,-0.015,-0.008,0.189,0.209,0.194,-0.149,0.194
adv-selected-fair_resample-all,0.634,0.677,0.485,0.427,0.563,0.701,0.000
adv-selected-fair_resample-group-0,0.649,0.675,0.577,0.526,0.652,0.646,0.515
adv-selected-fair_resample-group-1,0.617,0.634,0.388,0.322,0.423,0.741,0.485
adv-selected-fair_resample-delta,0.032,0.040,0.189,0.203,0.229,-0.095,0.229
adv-voting-all,0.589,0.630,0.485,0.435,0.525,0.649,0.138
adv-voting-group-0,0.577,0.669,0.577,0.381,0.464,0.732,0.515
adv-voting-group-1,0.601,0.629,0.388,0.492,0.620,0.589,0.485
adv-voting-delta,-0.024,0.040,0.189,-0.110,-0.155,0.142,0.155
adv-voting-fair_resample-all,0.578,0.612,0.485,0.467,0.546,0.608,0.135
adv-voting-fair_resample-group-0,0.557,0.632,0.577,0.371,0.438,0.720,0.515
adv-voting-fair_resample-group-1,0.601,0.680,0.388,0.568,0.718,0.527,0.485
adv-voting-fair_resample-delta,-0.044,-0.047,0.189,-0.197,-0.281,0.193,0.281
