method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.674,0.747,0.454,0.414,0.596,0.738,0.000
original-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
original-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
original-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
original-fair_resample-all,0.682,0.728,0.454,0.406,0.596,0.752,0.000
original-fair_resample-group-0,0.672,0.725,0.523,0.483,0.648,0.699,0.462
original-fair_resample-group-1,0.690,0.718,0.394,0.340,0.537,0.789,0.538
original-fair_resample-delta,-0.017,0.007,0.129,0.143,0.111,-0.090,0.111
adv-clean-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-clean-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-clean-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-clean-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-clean-fair_resample-all,0.639,0.699,0.454,0.432,0.579,0.689,0.000
adv-clean-fair_resample-group-0,0.644,0.721,0.523,0.489,0.626,0.663,0.462
adv-clean-fair_resample-group-1,0.635,0.672,0.394,0.384,0.525,0.707,0.538
adv-clean-fair_resample-delta,0.008,0.049,0.129,0.104,0.101,-0.045,0.101
adv-all-all,0.674,0.747,0.454,0.414,0.596,0.738,0.000
adv-all-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
adv-all-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
adv-all-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
adv-all-fair_resample-all,0.629,0.677,0.454,0.411,0.544,0.699,0.000
adv-all-fair_resample-group-0,0.598,0.678,0.523,0.523,0.615,0.578,0.462
adv-all-fair_resample-group-1,0.655,0.656,0.394,0.315,0.463,0.780,0.538
adv-all-fair_resample-delta,-0.057,0.021,0.129,0.208,0.153,-0.202,0.202
adv-konstantinov-all,0.674,0.747,0.454,0.414,0.596,0.738,0.400
adv-konstantinov-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
adv-konstantinov-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
adv-konstantinov-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
adv-konstantinov-fair_resample-all,0.671,0.720,0.454,0.395,0.573,0.752,0.000
adv-konstantinov-fair_resample-group-0,0.644,0.670,0.523,0.454,0.593,0.699,0.462
adv-konstantinov-fair_resample-group-1,0.695,0.754,0.394,0.345,0.550,0.789,0.538
adv-konstantinov-fair_resample-delta,-0.051,-0.084,0.129,0.109,0.043,-0.090,0.090
adv-selected-all,0.642,0.679,0.454,0.403,0.550,0.718,0.667
adv-selected-group-0,0.598,0.633,0.523,0.523,0.615,0.578,0.462
adv-selected-group-1,0.680,0.695,0.394,0.300,0.475,0.813,0.538
adv-selected-delta,-0.082,-0.062,0.129,0.222,0.140,-0.235,0.235
adv-selected-fair_resample-all,0.631,0.707,0.454,0.414,0.550,0.699,0.000
adv-selected-fair_resample-group-0,0.580,0.649,0.523,0.483,0.560,0.602,0.462
adv-selected-fair_resample-group-1,0.675,0.746,0.394,0.355,0.537,0.764,0.538
adv-selected-fair_resample-delta,-0.094,-0.097,0.129,0.128,0.023,-0.162,0.162
adv-voting-all,0.639,0.718,0.454,0.406,0.550,0.714,0.430
adv-voting-group-0,0.621,0.706,0.523,0.569,0.681,0.554,0.462
adv-voting-group-1,0.655,0.720,0.394,0.266,0.400,0.821,0.538
adv-voting-delta,-0.034,-0.014,0.129,0.303,0.281,-0.267,0.281
adv-voting-fair_resample-all,0.660,0.710,0.454,0.385,0.550,0.752,0.393
adv-voting-fair_resample-group-0,0.626,0.691,0.523,0.483,0.604,0.651,0.462
adv-voting-fair_resample-group-1,0.690,0.710,0.394,0.300,0.487,0.821,0.538
adv-voting-fair_resample-delta,-0.063,-0.019,0.129,0.182,0.117,-0.171,0.171
