method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.815,0.838,0.244,0.154,0.436,0.937,0.000
original-group-0,0.775,0.821,0.310,0.224,0.498,0.900,0.672
original-group-1,0.897,0.796,0.108,0.012,0.075,0.996,0.328
original-delta,-0.122,0.025,0.202,0.212,0.423,-0.096,0.423
original-fair_resample-all,0.789,0.799,0.244,0.145,0.364,0.926,0.000
original-fair_resample-group-0,0.756,0.799,0.310,0.167,0.376,0.927,0.672
original-fair_resample-group-1,0.857,0.768,0.108,0.098,0.292,0.925,0.328
original-fair_resample-delta,-0.101,0.031,0.202,0.069,0.084,0.001,0.084
adv-clean-all,0.813,0.833,0.244,0.159,0.442,0.933,0.000
adv-clean-group-0,0.773,0.816,0.310,0.229,0.504,0.895,0.672
adv-clean-group-1,0.895,0.793,0.108,0.014,0.081,0.994,0.328
adv-clean-delta,-0.122,0.023,0.202,0.215,0.423,-0.099,0.423
adv-clean-fair_resample-all,0.781,0.791,0.244,0.157,0.373,0.913,0.000
adv-clean-fair_resample-group-0,0.751,0.790,0.310,0.180,0.390,0.914,0.672
adv-clean-fair_resample-group-1,0.841,0.762,0.108,0.110,0.272,0.910,0.328
adv-clean-fair_resample-delta,-0.089,0.029,0.202,0.070,0.118,0.005,0.118
adv-all-all,0.793,0.773,0.244,0.184,0.454,0.903,0.000
adv-all-group-0,0.750,0.765,0.310,0.257,0.512,0.857,0.672
adv-all-group-1,0.881,0.664,0.108,0.035,0.113,0.974,0.328
adv-all-delta,-0.131,0.101,0.202,0.222,0.399,-0.117,0.399
adv-all-fair_resample-all,0.667,0.613,0.244,0.306,0.444,0.739,0.000
adv-all-fair_resample-group-0,0.677,0.643,0.310,0.293,0.452,0.778,0.672
adv-all-fair_resample-group-1,0.646,0.529,0.108,0.331,0.396,0.676,0.328
adv-all-fair_resample-delta,0.031,0.114,0.202,-0.038,0.056,0.102,0.102
adv-konstantinov-all,0.813,0.833,0.244,0.159,0.442,0.933,0.000
adv-konstantinov-group-0,0.773,0.816,0.310,0.229,0.504,0.895,0.672
adv-konstantinov-group-1,0.895,0.793,0.108,0.014,0.081,0.994,0.328
adv-konstantinov-delta,-0.122,0.023,0.202,0.215,0.423,-0.099,0.423
adv-konstantinov-fair_resample-all,0.778,0.778,0.244,0.155,0.362,0.912,0.000
adv-konstantinov-fair_resample-group-0,0.744,0.778,0.310,0.175,0.370,0.913,0.672
adv-konstantinov-fair_resample-group-1,0.847,0.743,0.108,0.113,0.312,0.911,0.328
adv-konstantinov-fair_resample-delta,-0.102,0.034,0.202,0.062,0.058,0.002,0.058
adv-selected-all,0.812,0.836,0.244,0.164,0.452,0.929,0.000
adv-selected-group-0,0.772,0.819,0.310,0.238,0.516,0.888,0.672
adv-selected-group-1,0.894,0.796,0.108,0.013,0.072,0.994,0.328
adv-selected-delta,-0.122,0.023,0.202,0.225,0.444,-0.106,0.444
adv-selected-fair_resample-all,0.780,0.776,0.244,0.170,0.398,0.904,0.000
adv-selected-fair_resample-group-0,0.752,0.777,0.310,0.194,0.412,0.905,0.672
adv-selected-fair_resample-group-1,0.839,0.737,0.108,0.121,0.318,0.902,0.328
adv-selected-fair_resample-delta,-0.088,0.040,0.202,0.072,0.094,0.002,0.094
adv-voting-all,0.805,0.832,0.244,0.179,0.466,0.914,0.046
adv-voting-group-0,0.762,0.814,0.310,0.253,0.524,0.869,0.672
adv-voting-group-1,0.892,0.793,0.108,0.026,0.121,0.985,0.328
adv-voting-delta,-0.130,0.022,0.202,0.227,0.403,-0.116,0.403
adv-voting-fair_resample-all,0.752,0.750,0.244,0.216,0.435,0.855,0.134
adv-voting-fair_resample-group-0,0.727,0.752,0.310,0.247,0.459,0.848,0.672
adv-voting-fair_resample-group-1,0.803,0.711,0.108,0.152,0.292,0.865,0.328
adv-voting-fair_resample-delta,-0.076,0.041,0.202,0.096,0.167,-0.017,0.167
