method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.780,0.760,0.745,0.765,0.866,0.529,0.000
original-group-0,0.803,0.759,0.776,0.796,0.886,0.515,0.735
original-group-1,0.717,0.746,0.660,0.679,0.800,0.556,0.265
original-delta,0.086,0.013,0.115,0.117,0.086,-0.040,0.086
original-fair_resample-all,0.730,0.718,0.745,0.765,0.832,0.431,0.000
original-fair_resample-group-0,0.735,0.707,0.776,0.769,0.825,0.424,0.735
original-fair_resample-group-1,0.717,0.741,0.660,0.755,0.857,0.444,0.265
original-fair_resample-delta,0.018,-0.035,0.115,0.014,-0.033,-0.020,0.033
adv-clean-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-clean-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-clean-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-clean-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-clean-fair_resample-all,0.785,0.767,0.745,0.730,0.846,0.608,0.000
adv-clean-fair_resample-group-0,0.776,0.753,0.776,0.755,0.842,0.545,0.735
adv-clean-fair_resample-group-1,0.811,0.802,0.660,0.660,0.857,0.722,0.265
adv-clean-fair_resample-delta,-0.036,-0.049,0.115,0.095,-0.015,-0.177,0.177
adv-all-all,0.755,0.767,0.745,0.780,0.859,0.451,0.000
adv-all-group-0,0.782,0.784,0.776,0.776,0.860,0.515,0.735
adv-all-group-1,0.679,0.741,0.660,0.792,0.857,0.333,0.265
adv-all-delta,0.103,0.043,0.115,-0.017,0.003,0.182,0.182
adv-all-fair_resample-all,0.695,0.690,0.745,0.710,0.772,0.471,0.000
adv-all-fair_resample-group-0,0.687,0.685,0.776,0.707,0.754,0.455,0.735
adv-all-fair_resample-group-1,0.717,0.722,0.660,0.717,0.829,0.500,0.265
adv-all-fair_resample-delta,-0.030,-0.037,0.115,-0.009,-0.074,-0.045,0.074
adv-konstantinov-all,0.755,0.767,0.745,0.780,0.859,0.451,0.400
adv-konstantinov-group-0,0.782,0.784,0.776,0.776,0.860,0.515,0.735
adv-konstantinov-group-1,0.679,0.741,0.660,0.792,0.857,0.333,0.265
adv-konstantinov-delta,0.103,0.043,0.115,-0.017,0.003,0.182,0.182
adv-konstantinov-fair_resample-all,0.690,0.709,0.745,0.735,0.785,0.412,0.000
adv-konstantinov-fair_resample-group-0,0.701,0.730,0.776,0.735,0.781,0.424,0.735
adv-konstantinov-fair_resample-group-1,0.660,0.654,0.660,0.736,0.800,0.389,0.265
adv-konstantinov-fair_resample-delta,0.040,0.076,0.115,-0.001,-0.019,0.035,0.035
adv-selected-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-selected-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-selected-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-selected-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-selected-fair_resample-all,0.780,0.793,0.745,0.765,0.866,0.529,0.000
adv-selected-fair_resample-group-0,0.782,0.795,0.776,0.776,0.860,0.515,0.735
adv-selected-fair_resample-group-1,0.774,0.797,0.660,0.736,0.886,0.556,0.265
adv-selected-fair_resample-delta,0.009,-0.002,0.115,0.040,-0.026,-0.040,0.040
adv-voting-all,0.790,0.788,0.745,0.835,0.919,0.412,0.365
adv-voting-group-0,0.810,0.817,0.776,0.844,0.921,0.424,0.735
adv-voting-group-1,0.736,0.725,0.660,0.811,0.914,0.389,0.265
adv-voting-delta,0.074,0.091,0.115,0.032,0.007,0.035,0.035
adv-voting-fair_resample-all,0.770,0.788,0.745,0.785,0.872,0.471,0.325
adv-voting-fair_resample-group-0,0.782,0.805,0.776,0.789,0.868,0.485,0.735
adv-voting-fair_resample-group-1,0.736,0.760,0.660,0.774,0.886,0.444,0.265
adv-voting-fair_resample-delta,0.046,0.045,0.115,0.016,-0.017,0.040,0.040
