method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.780,0.760,0.745,0.765,0.866,0.529,0.000
original-group-0,0.803,0.759,0.776,0.796,0.886,0.515,0.735
original-group-1,0.717,0.746,0.660,0.679,0.800,0.556,0.265
original-delta,0.086,0.013,0.115,0.117,0.086,-0.040,0.086
original-fair_resample-all,0.730,0.718,0.745,0.765,0.832,0.431,0.000
original-fair_resample-group-0,0.735,0.707,0.776,0.769,0.825,0.424,0.735
original-fair_resample-group-1,0.717,0.741,0.660,0.755,0.857,0.444,0.265
original-fair_resample-delta,0.018,-0.035,0.115,0.014,-0.033,-0.020,0.033
adv-clean-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-clean-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-clean-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-clean-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-clean-fair_resample-all,0.785,0.767,0.745,0.730,0.846,0.608,0.000
adv-clean-fair_resample-group-0,0.776,0.753,0.776,0.755,0.842,0.545,0.735
adv-clean-fair_resample-group-1,0.811,0.802,0.660,0.660,0.857,0.722,0.265
adv-clean-fair_resample-delta,-0.036,-0.049,0.115,0.095,-0.015,-0.177,0.177
adv-all-all,0.545,0.562,0.745,0.540,0.557,0.510,0.000
adv-all-group-0,0.544,0.579,0.776,0.524,0.544,0.545,0.735
adv-all-group-1,0.547,0.543,0.660,0.585,0.600,0.444,0.265
adv-all-delta,-0.003,0.036,0.115,-0.061,-0.056,0.101,0.101
adv-all-fair_resample-all,0.595,0.598,0.745,0.560,0.604,0.569,0.000
adv-all-fair_resample-group-0,0.578,0.590,0.776,0.544,0.579,0.576,0.735
adv-all-fair_resample-group-1,0.642,0.622,0.660,0.604,0.686,0.556,0.265
adv-all-fair_resample-delta,-0.063,-0.032,0.115,-0.060,-0.107,0.020,0.107
adv-konstantinov-all,0.545,0.562,0.745,0.540,0.557,0.510,0.400
adv-konstantinov-group-0,0.544,0.579,0.776,0.524,0.544,0.545,0.735
adv-konstantinov-group-1,0.547,0.543,0.660,0.585,0.600,0.444,0.265
adv-konstantinov-delta,-0.003,0.036,0.115,-0.061,-0.056,0.101,0.101
adv-konstantinov-fair_resample-all,0.480,0.518,0.745,0.455,0.456,0.549,0.000
adv-konstantinov-fair_resample-group-0,0.483,0.516,0.776,0.449,0.456,0.576,0.735
adv-konstantinov-fair_resample-group-1,0.472,0.514,0.660,0.472,0.457,0.500,0.265
adv-konstantinov-fair_resample-delta,0.011,0.002,0.115,-0.023,-0.001,0.076,0.076
adv-selected-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-selected-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-selected-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-selected-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-selected-fair_resample-all,0.750,0.726,0.745,0.745,0.832,0.510,0.000
adv-selected-fair_resample-group-0,0.748,0.717,0.776,0.741,0.816,0.515,0.735
adv-selected-fair_resample-group-1,0.755,0.760,0.660,0.755,0.886,0.500,0.265
adv-selected-fair_resample-delta,-0.006,-0.043,0.115,-0.013,-0.070,0.015,0.070
adv-voting-all,0.705,0.649,0.745,0.750,0.805,0.412,0.210
adv-voting-group-0,0.728,0.660,0.776,0.762,0.816,0.424,0.735
adv-voting-group-1,0.642,0.638,0.660,0.717,0.771,0.389,0.265
adv-voting-delta,0.086,0.022,0.115,0.045,0.044,0.035,0.044
adv-voting-fair_resample-all,0.685,0.686,0.745,0.760,0.799,0.353,0.210
adv-voting-fair_resample-group-0,0.701,0.671,0.776,0.776,0.807,0.333,0.735
adv-voting-fair_resample-group-1,0.642,0.705,0.660,0.717,0.771,0.389,0.265
adv-voting-fair_resample-delta,0.059,-0.034,0.115,0.059,0.036,-0.056,0.056
