method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.812,0.838,0.236,0.161,0.444,0.926,0.000
original-group-0,0.775,0.820,0.299,0.229,0.507,0.889,0.664
original-group-1,0.886,0.809,0.111,0.026,0.105,0.984,0.336
original-delta,-0.111,0.012,0.189,0.203,0.402,-0.094,0.402
original-fair_resample-all,0.793,0.795,0.236,0.160,0.401,0.915,0.000
original-fair_resample-group-0,0.763,0.799,0.299,0.178,0.401,0.917,0.664
original-fair_resample-group-1,0.853,0.770,0.111,0.124,0.397,0.910,0.336
original-fair_resample-delta,-0.090,0.029,0.189,0.054,0.005,0.007,0.007
adv-clean-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-clean-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-clean-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-clean-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-clean-fair_resample-all,0.790,0.793,0.236,0.165,0.404,0.909,0.000
adv-clean-fair_resample-group-0,0.757,0.792,0.299,0.187,0.405,0.907,0.664
adv-clean-fair_resample-group-1,0.856,0.785,0.111,0.121,0.399,0.913,0.336
adv-clean-fair_resample-delta,-0.100,0.007,0.189,0.065,0.006,-0.006,0.006
adv-all-all,0.811,0.836,0.236,0.153,0.423,0.930,0.000
adv-all-group-0,0.773,0.821,0.299,0.207,0.466,0.904,0.664
adv-all-group-1,0.886,0.808,0.111,0.047,0.196,0.972,0.336
adv-all-delta,-0.113,0.013,0.189,0.160,0.270,-0.067,0.270
adv-all-fair_resample-all,0.794,0.805,0.236,0.162,0.408,0.914,0.000
adv-all-fair_resample-group-0,0.764,0.807,0.299,0.180,0.407,0.917,0.664
adv-all-fair_resample-group-1,0.854,0.787,0.111,0.127,0.416,0.909,0.336
adv-all-fair_resample-delta,-0.090,0.020,0.189,0.053,-0.009,0.008,0.009
adv-konstantinov-all,0.811,0.836,0.236,0.153,0.423,0.930,0.400
adv-konstantinov-group-0,0.773,0.821,0.299,0.207,0.466,0.904,0.664
adv-konstantinov-group-1,0.886,0.808,0.111,0.047,0.196,0.972,0.336
adv-konstantinov-delta,-0.113,0.013,0.189,0.160,0.270,-0.067,0.270
adv-konstantinov-fair_resample-all,0.787,0.798,0.236,0.146,0.358,0.920,0.000
adv-konstantinov-fair_resample-group-0,0.757,0.800,0.299,0.160,0.361,0.926,0.664
adv-konstantinov-fair_resample-group-1,0.847,0.774,0.111,0.118,0.342,0.910,0.336
adv-konstantinov-fair_resample-delta,-0.090,0.026,0.189,0.042,0.019,0.016,0.019
adv-selected-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-selected-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-selected-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-selected-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-selected-fair_resample-all,0.787,0.780,0.236,0.158,0.384,0.911,0.000
adv-selected-fair_resample-group-0,0.756,0.782,0.299,0.176,0.387,0.913,0.664
adv-selected-fair_resample-group-1,0.848,0.753,0.111,0.123,0.369,0.908,0.336
adv-selected-fair_resample-delta,-0.092,0.029,0.189,0.053,0.017,0.006,0.017
adv-voting-all,0.813,0.836,0.236,0.150,0.422,0.934,0.274
adv-voting-group-0,0.775,0.819,0.299,0.212,0.478,0.902,0.664
adv-voting-group-1,0.889,0.809,0.111,0.028,0.124,0.984,0.336
adv-voting-delta,-0.114,0.010,0.189,0.184,0.354,-0.083,0.354
adv-voting-fair_resample-all,0.797,0.806,0.236,0.167,0.423,0.912,0.415
adv-voting-fair_resample-group-0,0.764,0.800,0.299,0.198,0.437,0.904,0.664
adv-voting-fair_resample-group-1,0.861,0.787,0.111,0.104,0.344,0.926,0.336
adv-voting-fair_resample-delta,-0.097,0.012,0.189,0.094,0.093,-0.022,0.093
