method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.674,0.747,0.454,0.414,0.596,0.738,0.000
original-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
original-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
original-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
original-fair_resample-all,0.682,0.728,0.454,0.406,0.596,0.752,0.000
original-fair_resample-group-0,0.672,0.725,0.523,0.483,0.648,0.699,0.462
original-fair_resample-group-1,0.690,0.718,0.394,0.340,0.537,0.789,0.538
original-fair_resample-delta,-0.017,0.007,0.129,0.143,0.111,-0.090,0.111
adv-clean-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-clean-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-clean-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-clean-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-clean-fair_resample-all,0.639,0.699,0.454,0.432,0.579,0.689,0.000
adv-clean-fair_resample-group-0,0.644,0.721,0.523,0.489,0.626,0.663,0.462
adv-clean-fair_resample-group-1,0.635,0.672,0.394,0.384,0.525,0.707,0.538
adv-clean-fair_resample-delta,0.008,0.049,0.129,0.104,0.101,-0.045,0.101
adv-all-all,0.576,0.628,0.454,0.459,0.538,0.607,0.000
adv-all-group-0,0.580,0.625,0.523,0.586,0.659,0.494,0.462
adv-all-group-1,0.571,0.604,0.394,0.350,0.400,0.683,0.538
adv-all-delta,0.009,0.021,0.129,0.236,0.259,-0.189,0.259
adv-all-fair_resample-all,0.586,0.630,0.454,0.443,0.532,0.631,0.000
adv-all-fair_resample-group-0,0.569,0.636,0.523,0.494,0.560,0.578,0.462
adv-all-fair_resample-group-1,0.601,0.618,0.394,0.399,0.500,0.667,0.538
adv-all-fair_resample-delta,-0.032,0.017,0.129,0.095,0.060,-0.088,0.088
adv-konstantinov-all,0.576,0.628,0.454,0.459,0.538,0.607,0.400
adv-konstantinov-group-0,0.580,0.625,0.523,0.586,0.659,0.494,0.462
adv-konstantinov-group-1,0.571,0.604,0.394,0.350,0.400,0.683,0.538
adv-konstantinov-delta,0.009,0.021,0.129,0.236,0.259,-0.189,0.259
adv-konstantinov-fair_resample-all,0.554,0.571,0.454,0.459,0.515,0.587,0.000
adv-konstantinov-fair_resample-group-0,0.586,0.612,0.523,0.477,0.560,0.614,0.462
adv-konstantinov-fair_resample-group-1,0.527,0.533,0.394,0.443,0.463,0.569,0.538
adv-konstantinov-fair_resample-delta,0.059,0.079,0.129,0.034,0.098,0.045,0.098
adv-selected-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-selected-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-selected-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-selected-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-selected-fair_resample-all,0.650,0.676,0.454,0.448,0.608,0.684,0.000
adv-selected-fair_resample-group-0,0.632,0.681,0.523,0.489,0.615,0.651,0.462
adv-selected-fair_resample-group-1,0.665,0.668,0.394,0.414,0.600,0.707,0.538
adv-selected-fair_resample-delta,-0.033,0.012,0.129,0.075,0.015,-0.057,0.057
adv-voting-all,0.589,0.649,0.454,0.472,0.567,0.607,0.263
adv-voting-group-0,0.575,0.630,0.523,0.592,0.659,0.482,0.462
adv-voting-group-1,0.601,0.654,0.394,0.369,0.463,0.691,0.538
adv-voting-delta,-0.026,-0.025,0.129,0.222,0.197,-0.209,0.209
adv-voting-fair_resample-all,0.613,0.648,0.454,0.485,0.608,0.617,0.279
adv-voting-fair_resample-group-0,0.626,0.641,0.523,0.529,0.648,0.602,0.462
adv-voting-fair_resample-group-1,0.601,0.646,0.394,0.448,0.562,0.626,0.538
adv-voting-fair_resample-delta,0.025,-0.004,0.129,0.080,0.086,-0.024,0.086
