method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.780,0.760,0.745,0.765,0.866,0.529,0.000
original-group-0,0.803,0.759,0.776,0.796,0.886,0.515,0.735
original-group-1,0.717,0.746,0.660,0.679,0.800,0.556,0.265
original-delta,0.086,0.013,0.115,0.117,0.086,-0.040,0.086
original-fair_resample-all,0.730,0.718,0.745,0.765,0.832,0.431,0.000
original-fair_resample-group-0,0.735,0.707,0.776,0.769,0.825,0.424,0.735
original-fair_resample-group-1,0.717,0.741,0.660,0.755,0.857,0.444,0.265
original-fair_resample-delta,0.018,-0.035,0.115,0.014,-0.033,-0.020,0.033
adv-clean-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-clean-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-clean-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-clean-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-clean-fair_resample-all,0.785,0.767,0.745,0.730,0.846,0.608,0.000
adv-clean-fair_resample-group-0,0.776,0.753,0.776,0.755,0.842,0.545,0.735
adv-clean-fair_resample-group-1,0.811,0.802,0.660,0.660,0.857,0.722,0.265
adv-clean-fair_resample-delta,-0.036,-0.049,0.115,0.095,-0.015,-0.177,0.177
adv-all-all,0.680,0.735,0.745,0.665,0.732,0.529,0.000
adv-all-group-0,0.680,0.749,0.776,0.633,0.702,0.606,0.735
adv-all-group-1,0.679,0.760,0.660,0.755,0.829,0.389,0.265
adv-all-delta,0.001,-0.012,0.115,-0.122,-0.127,0.217,0.217
adv-all-fair_resample-all,0.670,0.705,0.745,0.635,0.705,0.569,0.000
adv-all-fair_resample-group-0,0.653,0.703,0.776,0.619,0.675,0.576,0.735
adv-all-fair_resample-group-1,0.717,0.724,0.660,0.679,0.800,0.556,0.265
adv-all-fair_resample-delta,-0.064,-0.021,0.115,-0.060,-0.125,0.020,0.125
adv-konstantinov-all,0.680,0.735,0.745,0.665,0.732,0.529,0.400
adv-konstantinov-group-0,0.680,0.749,0.776,0.633,0.702,0.606,0.735
adv-konstantinov-group-1,0.679,0.760,0.660,0.755,0.829,0.389,0.265
adv-konstantinov-delta,0.001,-0.012,0.115,-0.122,-0.127,0.217,0.217
adv-konstantinov-fair_resample-all,0.685,0.746,0.745,0.630,0.711,0.608,0.000
adv-konstantinov-fair_resample-group-0,0.673,0.756,0.776,0.612,0.684,0.636,0.735
adv-konstantinov-fair_resample-group-1,0.717,0.754,0.660,0.679,0.800,0.556,0.265
adv-konstantinov-fair_resample-delta,-0.044,0.002,0.115,-0.067,-0.116,0.081,0.116
adv-selected-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-selected-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-selected-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-selected-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-selected-fair_resample-all,0.730,0.711,0.745,0.765,0.832,0.431,0.000
adv-selected-fair_resample-group-0,0.741,0.705,0.776,0.776,0.833,0.424,0.735
adv-selected-fair_resample-group-1,0.698,0.733,0.660,0.736,0.829,0.444,0.265
adv-selected-fair_resample-delta,0.043,-0.029,0.115,0.040,0.005,-0.020,0.020
adv-voting-all,0.680,0.634,0.745,0.635,0.711,0.588,0.180
adv-voting-group-0,0.680,0.746,0.776,0.524,0.632,0.848,0.735
adv-voting-group-1,0.679,0.631,0.660,0.943,0.971,0.111,0.265
adv-voting-delta,0.001,0.115,0.115,-0.420,-0.340,0.737,0.737
adv-voting-fair_resample-all,0.620,0.633,0.745,0.605,0.651,0.529,0.145
adv-voting-fair_resample-group-0,0.605,0.724,0.776,0.463,0.544,0.818,0.735
adv-voting-fair_resample-group-1,0.660,0.646,0.660,1.000,1.000,0.000,0.265
adv-voting-fair_resample-delta,-0.055,0.078,0.115,-0.537,-0.456,0.818,0.818
