method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.674,0.741,0.467,0.443,0.625,0.716,0.000
original-group-0,0.667,0.750,0.549,0.539,0.688,0.641,0.541
original-group-1,0.682,0.708,0.370,0.329,0.516,0.780,0.459
original-delta,-0.015,0.042,0.179,0.210,0.172,-0.139,0.172
original-fair_resample-all,0.671,0.725,0.467,0.408,0.585,0.746,0.000
original-fair_resample-group-0,0.652,0.716,0.549,0.466,0.607,0.707,0.541
original-fair_resample-group-1,0.694,0.712,0.370,0.341,0.547,0.780,0.459
original-fair_resample-delta,-0.042,0.004,0.179,0.125,0.060,-0.073,0.073
adv-clean-all,0.631,0.716,0.467,0.416,0.551,0.701,0.000
adv-clean-group-0,0.623,0.700,0.549,0.495,0.607,0.641,0.541
adv-clean-group-1,0.642,0.701,0.370,0.324,0.453,0.752,0.459
adv-clean-delta,-0.019,-0.001,0.179,0.171,0.154,-0.111,0.154
adv-clean-fair_resample-all,0.658,0.699,0.467,0.438,0.602,0.706,0.000
adv-clean-fair_resample-group-0,0.642,0.699,0.549,0.485,0.616,0.674,0.541
adv-clean-fair_resample-group-1,0.676,0.679,0.370,0.382,0.578,0.734,0.459
adv-clean-fair_resample-delta,-0.034,0.019,0.179,0.104,0.038,-0.060,0.060
adv-all-all,0.584,0.615,0.467,0.379,0.460,0.692,0.000
adv-all-group-0,0.549,0.686,0.549,0.216,0.286,0.870,0.541
adv-all-group-1,0.624,0.683,0.370,0.572,0.766,0.541,0.459
adv-all-delta,-0.075,0.004,0.179,-0.357,-0.480,0.328,0.480
adv-all-fair_resample-all,0.618,0.659,0.467,0.440,0.562,0.667,0.000
adv-all-fair_resample-group-0,0.588,0.650,0.549,0.412,0.500,0.696,0.541
adv-all-fair_resample-group-1,0.653,0.713,0.370,0.474,0.672,0.642,0.459
adv-all-fair_resample-delta,-0.065,-0.062,0.179,-0.062,-0.172,0.053,0.172
adv-konstantinov-all,0.584,0.615,0.467,0.379,0.460,0.692,0.400
adv-konstantinov-group-0,0.549,0.686,0.549,0.216,0.286,0.870,0.541
adv-konstantinov-group-1,0.624,0.683,0.370,0.572,0.766,0.541,0.459
adv-konstantinov-delta,-0.075,0.004,0.179,-0.357,-0.480,0.328,0.480
adv-konstantinov-fair_resample-all,0.631,0.654,0.467,0.411,0.545,0.706,0.000
adv-konstantinov-fair_resample-group-0,0.632,0.696,0.549,0.387,0.518,0.772,0.541
adv-konstantinov-fair_resample-group-1,0.630,0.635,0.370,0.439,0.594,0.651,0.459
adv-konstantinov-fair_resample-delta,0.002,0.060,0.179,-0.052,-0.076,0.120,0.120
adv-selected-all,0.631,0.716,0.467,0.416,0.551,0.701,0.000
adv-selected-group-0,0.623,0.700,0.549,0.495,0.607,0.641,0.541
adv-selected-group-1,0.642,0.701,0.370,0.324,0.453,0.752,0.459
adv-selected-delta,-0.019,-0.001,0.179,0.171,0.154,-0.111,0.154
adv-selected-fair_resample-all,0.634,0.700,0.467,0.419,0.557,0.701,0.000
adv-selected-fair_resample-group-0,0.603,0.690,0.549,0.456,0.554,0.663,0.541
adv-selected-fair_resample-group-1,0.671,0.702,0.370,0.376,0.562,0.734,0.459
adv-selected-fair_resample-delta,-0.068,-0.012,0.179,0.080,-0.009,-0.071,0.071
adv-voting-all,0.663,0.741,0.467,0.443,0.614,0.706,0.337
adv-voting-group-0,0.647,0.704,0.549,0.549,0.679,0.609,0.541
adv-voting-group-1,0.682,0.737,0.370,0.318,0.500,0.789,0.459
adv-voting-delta,-0.035,-0.033,0.179,0.231,0.179,-0.180,0.180
adv-voting-fair_resample-all,0.618,0.685,0.467,0.419,0.540,0.687,0.342
adv-voting-fair_resample-group-0,0.578,0.636,0.549,0.510,0.580,0.576,0.541
adv-voting-fair_resample-group-1,0.665,0.693,0.370,0.312,0.469,0.780,0.459
adv-voting-fair_resample-delta,-0.086,-0.057,0.179,0.198,0.112,-0.204,0.204
