method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.730,0.681,0.720,0.750,0.833,0.464,0.000
original-group-0,0.748,0.694,0.748,0.793,0.861,0.412,0.675
original-group-1,0.692,0.647,0.662,0.662,0.767,0.545,0.325
original-delta,0.056,0.047,0.087,0.131,0.094,-0.134,0.134
original-fair_resample-all,0.675,0.663,0.720,0.745,0.792,0.375,0.000
original-fair_resample-group-0,0.689,0.653,0.748,0.778,0.812,0.324,0.675
original-fair_resample-group-1,0.646,0.680,0.662,0.677,0.744,0.455,0.325
original-fair_resample-delta,0.043,-0.027,0.087,0.101,0.068,-0.131,0.131
adv-clean-all,0.680,0.692,0.720,0.720,0.778,0.429,0.000
adv-clean-group-0,0.711,0.688,0.748,0.770,0.822,0.382,0.675
adv-clean-group-1,0.615,0.690,0.662,0.615,0.674,0.500,0.325
adv-clean-delta,0.096,-0.002,0.087,0.155,0.147,-0.118,0.147
adv-clean-fair_resample-all,0.715,0.726,0.720,0.745,0.819,0.446,0.000
adv-clean-fair_resample-group-0,0.741,0.734,0.748,0.770,0.842,0.441,0.675
adv-clean-fair_resample-group-1,0.662,0.700,0.662,0.692,0.767,0.455,0.325
adv-clean-fair_resample-delta,0.079,0.034,0.087,0.078,0.074,-0.013,0.074
adv-all-all,0.675,0.660,0.720,0.735,0.785,0.393,0.000
adv-all-group-0,0.704,0.658,0.748,0.748,0.802,0.412,0.675
adv-all-group-1,0.615,0.648,0.662,0.708,0.744,0.364,0.325
adv-all-delta,0.088,0.010,0.087,0.040,0.058,0.048,0.058
adv-all-fair_resample-all,0.695,0.663,0.720,0.725,0.792,0.446,0.000
adv-all-fair_resample-group-0,0.733,0.678,0.748,0.748,0.822,0.471,0.675
adv-all-fair_resample-group-1,0.615,0.640,0.662,0.677,0.721,0.409,0.325
adv-all-fair_resample-delta,0.118,0.038,0.087,0.071,0.101,0.061,0.101
adv-konstantinov-all,0.675,0.660,0.720,0.735,0.785,0.393,0.400
adv-konstantinov-group-0,0.704,0.658,0.748,0.748,0.802,0.412,0.675
adv-konstantinov-group-1,0.615,0.648,0.662,0.708,0.744,0.364,0.325
adv-konstantinov-delta,0.088,0.010,0.087,0.040,0.058,0.048,0.058
adv-konstantinov-fair_resample-all,0.655,0.683,0.720,0.765,0.792,0.304,0.000
adv-konstantinov-fair_resample-group-0,0.696,0.690,0.748,0.770,0.812,0.353,0.675
adv-konstantinov-fair_resample-group-1,0.569,0.662,0.662,0.754,0.744,0.227,0.325
adv-konstantinov-fair_resample-delta,0.127,0.028,0.087,0.017,0.068,0.126,0.126
adv-selected-all,0.680,0.709,0.720,0.730,0.785,0.411,0.000
adv-selected-group-0,0.696,0.707,0.748,0.770,0.812,0.353,0.675
adv-selected-group-1,0.646,0.689,0.662,0.646,0.721,0.500,0.325
adv-selected-delta,0.050,0.018,0.087,0.124,0.091,-0.147,0.147
adv-selected-fair_resample-all,0.710,0.676,0.720,0.750,0.819,0.429,0.000
adv-selected-fair_resample-group-0,0.748,0.695,0.748,0.778,0.851,0.441,0.675
adv-selected-fair_resample-group-1,0.631,0.619,0.662,0.692,0.744,0.409,0.325
adv-selected-fair_resample-delta,0.117,0.076,0.087,0.085,0.107,0.032,0.107
adv-voting-all,0.755,0.686,0.720,0.815,0.896,0.393,0.380
adv-voting-group-0,0.763,0.675,0.748,0.837,0.901,0.353,0.675
adv-voting-group-1,0.738,0.690,0.662,0.769,0.884,0.455,0.325
adv-voting-delta,0.025,-0.016,0.087,0.068,0.017,-0.102,0.102
adv-voting-fair_resample-all,0.710,0.689,0.720,0.800,0.854,0.339,0.445
adv-voting-fair_resample-group-0,0.748,0.714,0.748,0.807,0.871,0.382,0.675
adv-voting-fair_resample-group-1,0.631,0.633,0.662,0.785,0.814,0.273,0.325
adv-voting-fair_resample-delta,0.117,0.080,0.087,0.023,0.057,0.110,0.110
