method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.807,0.828,0.236,0.149,0.406,0.931,0.000
original-group-0,0.764,0.808,0.300,0.217,0.469,0.891,0.671
original-group-1,0.894,0.798,0.107,0.009,0.049,0.995,0.329
original-delta,-0.130,0.010,0.193,0.208,0.420,-0.104,0.420
original-fair_resample-all,0.794,0.790,0.236,0.150,0.381,0.921,0.000
original-fair_resample-group-0,0.760,0.793,0.300,0.173,0.388,0.919,0.671
original-fair_resample-group-1,0.863,0.764,0.107,0.104,0.343,0.925,0.329
original-fair_resample-delta,-0.103,0.029,0.193,0.069,0.045,-0.006,0.045
adv-clean-all,0.807,0.829,0.236,0.151,0.410,0.929,0.000
adv-clean-group-0,0.764,0.808,0.300,0.219,0.472,0.890,0.671
adv-clean-group-1,0.893,0.802,0.107,0.013,0.061,0.992,0.329
adv-clean-delta,-0.128,0.005,0.193,0.205,0.410,-0.103,0.410
adv-clean-fair_resample-all,0.784,0.790,0.236,0.149,0.357,0.916,0.000
adv-clean-fair_resample-group-0,0.754,0.794,0.300,0.162,0.359,0.923,0.671
adv-clean-fair_resample-group-1,0.845,0.768,0.107,0.121,0.343,0.905,0.329
adv-clean-fair_resample-delta,-0.091,0.027,0.193,0.040,0.016,0.017,0.017
adv-all-all,0.807,0.828,0.236,0.149,0.406,0.931,0.000
adv-all-group-0,0.764,0.808,0.300,0.217,0.469,0.891,0.671
adv-all-group-1,0.894,0.798,0.107,0.009,0.049,0.995,0.329
adv-all-delta,-0.130,0.010,0.193,0.208,0.420,-0.104,0.420
adv-all-fair_resample-all,0.782,0.785,0.236,0.150,0.355,0.914,0.000
adv-all-fair_resample-group-0,0.749,0.788,0.300,0.166,0.358,0.916,0.671
adv-all-fair_resample-group-1,0.848,0.764,0.107,0.117,0.340,0.909,0.329
adv-all-fair_resample-delta,-0.100,0.024,0.193,0.049,0.018,0.007,0.018
adv-konstantinov-all,0.807,0.828,0.236,0.149,0.406,0.931,0.400
adv-konstantinov-group-0,0.764,0.808,0.300,0.217,0.469,0.891,0.671
adv-konstantinov-group-1,0.894,0.798,0.107,0.009,0.049,0.995,0.329
adv-konstantinov-delta,-0.130,0.010,0.193,0.208,0.420,-0.104,0.420
adv-konstantinov-fair_resample-all,0.788,0.780,0.236,0.161,0.391,0.911,0.000
adv-konstantinov-fair_resample-group-0,0.754,0.784,0.300,0.189,0.406,0.903,0.671
adv-konstantinov-fair_resample-group-1,0.857,0.745,0.107,0.101,0.308,0.923,0.329
adv-konstantinov-fair_resample-delta,-0.103,0.039,0.193,0.088,0.098,-0.020,0.098
adv-selected-all,0.806,0.827,0.236,0.143,0.391,0.934,0.333
adv-selected-group-0,0.763,0.807,0.300,0.203,0.444,0.900,0.671
adv-selected-group-1,0.891,0.797,0.107,0.021,0.090,0.987,0.329
adv-selected-delta,-0.128,0.010,0.193,0.182,0.353,-0.087,0.353
adv-selected-fair_resample-all,0.778,0.777,0.236,0.150,0.348,0.911,0.000
adv-selected-fair_resample-group-0,0.749,0.782,0.300,0.162,0.352,0.919,0.671
adv-selected-fair_resample-group-1,0.838,0.740,0.107,0.124,0.323,0.900,0.329
adv-selected-fair_resample-delta,-0.089,0.042,0.193,0.038,0.029,0.019,0.029
adv-voting-all,0.808,0.829,0.236,0.145,0.400,0.934,0.323
adv-voting-group-0,0.766,0.809,0.300,0.210,0.459,0.897,0.671
adv-voting-group-1,0.894,0.798,0.107,0.012,0.064,0.994,0.329
adv-voting-delta,-0.129,0.011,0.193,0.198,0.395,-0.097,0.395
adv-voting-fair_resample-all,0.794,0.793,0.236,0.139,0.357,0.929,0.386
adv-voting-fair_resample-group-0,0.757,0.791,0.300,0.166,0.372,0.923,0.671
adv-voting-fair_resample-group-1,0.867,0.760,0.107,0.084,0.273,0.939,0.329
adv-voting-fair_resample-delta,-0.110,0.032,0.193,0.082,0.099,-0.016,0.099
