method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.808,0.830,0.241,0.151,0.414,0.933,0.000
original-group-0,0.768,0.815,0.307,0.219,0.478,0.896,0.667
original-group-1,0.888,0.776,0.109,0.014,0.048,0.990,0.333
original-delta,-0.119,0.038,0.198,0.205,0.430,-0.094,0.430
original-fair_resample-all,0.786,0.783,0.241,0.154,0.375,0.917,0.000
original-fair_resample-group-0,0.751,0.787,0.307,0.180,0.388,0.912,0.667
original-fair_resample-group-1,0.856,0.738,0.109,0.101,0.305,0.924,0.333
original-fair_resample-delta,-0.105,0.050,0.198,0.079,0.083,-0.012,0.083
adv-clean-all,0.807,0.829,0.241,0.154,0.421,0.930,0.000
adv-clean-group-0,0.767,0.813,0.307,0.223,0.483,0.892,0.667
adv-clean-group-1,0.889,0.776,0.109,0.018,0.071,0.989,0.333
adv-clean-delta,-0.122,0.038,0.198,0.205,0.412,-0.097,0.412
adv-clean-fair_resample-all,0.787,0.794,0.241,0.142,0.352,0.925,0.000
adv-clean-fair_resample-group-0,0.754,0.800,0.307,0.156,0.353,0.932,0.667
adv-clean-fair_resample-group-1,0.851,0.760,0.109,0.114,0.342,0.913,0.333
adv-clean-fair_resample-delta,-0.097,0.040,0.198,0.041,0.012,0.018,0.018
adv-all-all,0.791,0.772,0.241,0.170,0.418,0.909,0.000
adv-all-group-0,0.751,0.761,0.307,0.229,0.466,0.877,0.667
adv-all-group-1,0.870,0.704,0.109,0.052,0.144,0.959,0.333
adv-all-delta,-0.119,0.057,0.198,0.176,0.322,-0.082,0.322
adv-all-fair_resample-all,0.670,0.616,0.241,0.308,0.453,0.739,0.000
adv-all-fair_resample-group-0,0.657,0.626,0.307,0.318,0.459,0.745,0.667
adv-all-fair_resample-group-1,0.695,0.594,0.109,0.287,0.415,0.729,0.333
adv-all-fair_resample-delta,-0.037,0.032,0.198,0.031,0.044,0.016,0.044
adv-konstantinov-all,0.807,0.829,0.241,0.154,0.421,0.930,0.000
adv-konstantinov-group-0,0.767,0.813,0.307,0.223,0.483,0.892,0.667
adv-konstantinov-group-1,0.889,0.776,0.109,0.018,0.071,0.989,0.333
adv-konstantinov-delta,-0.122,0.038,0.198,0.205,0.412,-0.097,0.412
adv-konstantinov-fair_resample-all,0.784,0.787,0.241,0.149,0.360,0.919,0.000
adv-konstantinov-fair_resample-group-0,0.753,0.791,0.307,0.166,0.368,0.924,0.667
adv-konstantinov-fair_resample-group-1,0.845,0.750,0.109,0.114,0.314,0.910,0.333
adv-konstantinov-fair_resample-delta,-0.092,0.041,0.198,0.052,0.055,0.013,0.055
adv-selected-all,0.807,0.829,0.241,0.154,0.421,0.930,0.000
adv-selected-group-0,0.767,0.813,0.307,0.223,0.483,0.892,0.667
adv-selected-group-1,0.889,0.776,0.109,0.018,0.071,0.989,0.333
adv-selected-delta,-0.122,0.038,0.198,0.205,0.412,-0.097,0.412
adv-selected-fair_resample-all,0.776,0.775,0.241,0.156,0.358,0.908,0.000
adv-selected-fair_resample-group-0,0.742,0.780,0.307,0.173,0.363,0.910,0.667
adv-selected-fair_resample-group-1,0.842,0.724,0.109,0.122,0.333,0.904,0.333
adv-selected-fair_resample-delta,-0.099,0.056,0.198,0.051,0.030,0.007,0.030
adv-voting-all,0.802,0.827,0.241,0.154,0.409,0.927,0.045
adv-voting-group-0,0.760,0.811,0.307,0.214,0.459,0.894,0.667
adv-voting-group-1,0.885,0.777,0.109,0.034,0.130,0.978,0.333
adv-voting-delta,-0.125,0.034,0.198,0.180,0.329,-0.084,0.329
adv-voting-fair_resample-all,0.749,0.753,0.241,0.196,0.386,0.865,0.099
adv-voting-fair_resample-group-0,0.723,0.755,0.307,0.212,0.393,0.869,0.667
adv-voting-fair_resample-group-1,0.802,0.730,0.109,0.164,0.347,0.858,0.333
adv-voting-fair_resample-delta,-0.079,0.025,0.198,0.047,0.046,0.011,0.046
