method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.666,0.716,0.459,0.438,0.613,0.711,0.000
original-group-0,0.607,0.651,0.524,0.581,0.680,0.527,0.507
original-group-1,0.726,0.766,0.392,0.290,0.521,0.858,0.493
original-delta,-0.118,-0.116,0.131,0.291,0.159,-0.331,0.331
original-fair_resample-all,0.642,0.715,0.459,0.435,0.584,0.691,0.000
original-fair_resample-group-0,0.639,0.708,0.524,0.508,0.640,0.637,0.507
original-fair_resample-group-1,0.645,0.709,0.392,0.360,0.507,0.735,0.493
original-fair_resample-delta,-0.006,-0.001,0.131,0.148,0.133,-0.097,0.133
adv-clean-all,0.655,0.709,0.459,0.443,0.607,0.696,0.000
adv-clean-group-0,0.634,0.689,0.524,0.555,0.680,0.582,0.507
adv-clean-group-1,0.677,0.713,0.392,0.328,0.507,0.788,0.493
adv-clean-delta,-0.044,-0.024,0.131,0.227,0.173,-0.205,0.205
adv-clean-fair_resample-all,0.618,0.670,0.459,0.427,0.549,0.676,0.000
adv-clean-fair_resample-group-0,0.586,0.626,0.524,0.539,0.620,0.549,0.507
adv-clean-fair_resample-group-1,0.651,0.695,0.392,0.312,0.452,0.779,0.493
adv-clean-fair_resample-delta,-0.064,-0.069,0.131,0.227,0.168,-0.229,0.229
adv-all-all,0.533,0.545,0.459,0.459,0.491,0.569,0.000
adv-all-group-0,0.534,0.511,0.524,0.518,0.550,0.516,0.507
adv-all-group-1,0.532,0.554,0.392,0.398,0.411,0.611,0.493
adv-all-delta,0.002,-0.043,0.131,0.120,0.139,-0.094,0.139
adv-all-fair_resample-all,0.557,0.572,0.459,0.451,0.509,0.598,0.000
adv-all-fair_resample-group-0,0.529,0.562,0.524,0.513,0.540,0.516,0.507
adv-all-fair_resample-group-1,0.586,0.567,0.392,0.387,0.466,0.664,0.493
adv-all-fair_resample-delta,-0.057,-0.005,0.131,0.126,0.074,-0.147,0.147
adv-konstantinov-all,0.533,0.545,0.459,0.459,0.491,0.569,0.400
adv-konstantinov-group-0,0.534,0.511,0.524,0.518,0.550,0.516,0.507
adv-konstantinov-group-1,0.532,0.554,0.392,0.398,0.411,0.611,0.493
adv-konstantinov-delta,0.002,-0.043,0.131,0.120,0.139,-0.094,0.139
adv-konstantinov-fair_resample-all,0.554,0.558,0.459,0.448,0.503,0.598,0.000
adv-konstantinov-fair_resample-group-0,0.550,0.546,0.524,0.503,0.550,0.549,0.507
adv-konstantinov-fair_resample-group-1,0.559,0.557,0.392,0.392,0.438,0.637,0.493
adv-konstantinov-fair_resample-delta,-0.009,-0.011,0.131,0.110,0.112,-0.088,0.112
adv-selected-all,0.655,0.709,0.459,0.443,0.607,0.696,0.000
adv-selected-group-0,0.634,0.689,0.524,0.555,0.680,0.582,0.507
adv-selected-group-1,0.677,0.713,0.392,0.328,0.507,0.788,0.493
adv-selected-delta,-0.044,-0.024,0.131,0.227,0.173,-0.205,0.205
adv-selected-fair_resample-all,0.668,0.721,0.459,0.403,0.578,0.745,0.000
adv-selected-fair_resample-group-0,0.628,0.693,0.524,0.508,0.630,0.626,0.507
adv-selected-fair_resample-group-1,0.710,0.732,0.392,0.296,0.507,0.841,0.493
adv-selected-fair_resample-delta,-0.081,-0.039,0.131,0.212,0.123,-0.214,0.214
adv-voting-all,0.626,0.654,0.459,0.456,0.590,0.657,0.289
adv-voting-group-0,0.639,0.649,0.524,0.487,0.620,0.659,0.507
adv-voting-group-1,0.613,0.645,0.392,0.425,0.548,0.655,0.493
adv-voting-delta,0.026,0.004,0.131,0.062,0.072,0.004,0.072
adv-voting-fair_resample-all,0.544,0.597,0.459,0.395,0.434,0.637,0.355
adv-voting-fair_resample-group-0,0.508,0.549,0.524,0.440,0.450,0.571,0.507
adv-voting-fair_resample-group-1,0.581,0.637,0.392,0.349,0.411,0.690,0.493
adv-voting-fair_resample-delta,-0.073,-0.088,0.131,0.090,0.039,-0.119,0.119
