method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.674,0.747,0.454,0.414,0.596,0.738,0.000
original-group-0,0.644,0.744,0.523,0.603,0.736,0.542,0.462
original-group-1,0.700,0.743,0.394,0.251,0.438,0.870,0.538
original-delta,-0.056,0.002,0.129,0.352,0.299,-0.328,0.328
original-fair_resample-all,0.682,0.728,0.454,0.406,0.596,0.752,0.000
original-fair_resample-group-0,0.672,0.725,0.523,0.483,0.648,0.699,0.462
original-fair_resample-group-1,0.690,0.718,0.394,0.340,0.537,0.789,0.538
original-fair_resample-delta,-0.017,0.007,0.129,0.143,0.111,-0.090,0.111
adv-clean-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-clean-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-clean-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-clean-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-clean-fair_resample-all,0.639,0.699,0.454,0.432,0.579,0.689,0.000
adv-clean-fair_resample-group-0,0.644,0.721,0.523,0.489,0.626,0.663,0.462
adv-clean-fair_resample-group-1,0.635,0.672,0.394,0.384,0.525,0.707,0.538
adv-clean-fair_resample-delta,0.008,0.049,0.129,0.104,0.101,-0.045,0.101
adv-all-all,0.573,0.586,0.454,0.552,0.637,0.519,0.000
adv-all-group-0,0.603,0.630,0.523,0.506,0.604,0.602,0.462
adv-all-group-1,0.547,0.565,0.394,0.591,0.675,0.463,0.538
adv-all-delta,0.057,0.065,0.129,-0.085,-0.071,0.139,0.139
adv-all-fair_resample-all,0.512,0.547,0.454,0.517,0.532,0.495,0.000
adv-all-fair_resample-group-0,0.563,0.609,0.523,0.466,0.527,0.602,0.462
adv-all-fair_resample-group-1,0.468,0.498,0.394,0.562,0.537,0.423,0.538
adv-all-fair_resample-delta,0.095,0.111,0.129,-0.096,-0.010,0.180,0.180
adv-konstantinov-all,0.573,0.586,0.454,0.552,0.637,0.519,0.400
adv-konstantinov-group-0,0.603,0.630,0.523,0.506,0.604,0.602,0.462
adv-konstantinov-group-1,0.547,0.565,0.394,0.591,0.675,0.463,0.538
adv-konstantinov-delta,0.057,0.065,0.129,-0.085,-0.071,0.139,0.139
adv-konstantinov-fair_resample-all,0.515,0.522,0.454,0.493,0.509,0.519,0.000
adv-konstantinov-fair_resample-group-0,0.529,0.546,0.523,0.408,0.440,0.627,0.462
adv-konstantinov-fair_resample-group-1,0.502,0.518,0.394,0.567,0.588,0.447,0.538
adv-konstantinov-fair_resample-delta,0.026,0.029,0.129,-0.158,-0.148,0.179,0.179
adv-selected-all,0.676,0.735,0.454,0.422,0.608,0.733,0.000
adv-selected-group-0,0.667,0.723,0.523,0.500,0.659,0.675,0.462
adv-selected-group-1,0.685,0.739,0.394,0.355,0.550,0.772,0.538
adv-selected-delta,-0.018,-0.016,0.129,0.145,0.109,-0.098,0.109
adv-selected-fair_resample-all,0.653,0.704,0.454,0.419,0.579,0.714,0.000
adv-selected-fair_resample-group-0,0.638,0.702,0.523,0.483,0.615,0.663,0.462
adv-selected-fair_resample-group-1,0.665,0.696,0.394,0.365,0.537,0.748,0.538
adv-selected-fair_resample-delta,-0.027,0.006,0.129,0.118,0.078,-0.085,0.085
adv-voting-all,0.586,0.639,0.454,0.475,0.567,0.602,0.268
adv-voting-group-0,0.563,0.613,0.523,0.511,0.571,0.554,0.462
adv-voting-group-1,0.606,0.656,0.394,0.443,0.562,0.634,0.538
adv-voting-delta,-0.043,-0.043,0.129,0.068,0.009,-0.080,0.080
adv-voting-fair_resample-all,0.613,0.624,0.454,0.475,0.596,0.626,0.249
adv-voting-fair_resample-group-0,0.598,0.585,0.523,0.500,0.593,0.602,0.462
adv-voting-fair_resample-group-1,0.626,0.641,0.394,0.453,0.600,0.642,0.538
adv-voting-fair_resample-delta,-0.028,-0.056,0.129,0.047,-0.007,-0.040,0.040
