method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.812,0.838,0.236,0.161,0.444,0.926,0.000
original-group-0,0.775,0.820,0.299,0.229,0.507,0.889,0.664
original-group-1,0.886,0.809,0.111,0.026,0.105,0.984,0.336
original-delta,-0.111,0.012,0.189,0.203,0.402,-0.094,0.402
original-fair_resample-all,0.793,0.795,0.236,0.160,0.401,0.915,0.000
original-fair_resample-group-0,0.763,0.799,0.299,0.178,0.401,0.917,0.664
original-fair_resample-group-1,0.853,0.770,0.111,0.124,0.397,0.910,0.336
original-fair_resample-delta,-0.090,0.029,0.189,0.054,0.005,0.007,0.007
adv-clean-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-clean-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-clean-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-clean-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-clean-fair_resample-all,0.790,0.793,0.236,0.165,0.404,0.909,0.000
adv-clean-fair_resample-group-0,0.757,0.792,0.299,0.187,0.405,0.907,0.664
adv-clean-fair_resample-group-1,0.856,0.785,0.111,0.121,0.399,0.913,0.336
adv-clean-fair_resample-delta,-0.100,0.007,0.189,0.065,0.006,-0.006,0.006
adv-all-all,0.807,0.826,0.236,0.157,0.423,0.926,0.000
adv-all-group-0,0.771,0.820,0.299,0.196,0.446,0.910,0.664
adv-all-group-1,0.878,0.804,0.111,0.078,0.300,0.950,0.336
adv-all-delta,-0.107,0.016,0.189,0.118,0.145,-0.040,0.145
adv-all-fair_resample-all,0.793,0.800,0.236,0.163,0.407,0.912,0.000
adv-all-fair_resample-group-0,0.762,0.799,0.299,0.189,0.417,0.909,0.664
adv-all-fair_resample-group-1,0.854,0.774,0.111,0.113,0.353,0.917,0.336
adv-all-fair_resample-delta,-0.093,0.025,0.189,0.076,0.065,-0.008,0.065
adv-konstantinov-all,0.807,0.826,0.236,0.157,0.423,0.926,0.400
adv-konstantinov-group-0,0.771,0.820,0.299,0.196,0.446,0.910,0.664
adv-konstantinov-group-1,0.878,0.804,0.111,0.078,0.300,0.950,0.336
adv-konstantinov-delta,-0.107,0.016,0.189,0.118,0.145,-0.040,0.145
adv-konstantinov-fair_resample-all,0.787,0.794,0.236,0.148,0.362,0.918,0.000
adv-konstantinov-fair_resample-group-0,0.753,0.793,0.299,0.163,0.359,0.922,0.664
adv-konstantinov-fair_resample-group-1,0.853,0.771,0.111,0.119,0.375,0.913,0.336
adv-konstantinov-fair_resample-delta,-0.100,0.022,0.189,0.044,-0.015,0.009,0.015
adv-selected-all,0.814,0.837,0.236,0.158,0.439,0.929,0.000
adv-selected-group-0,0.775,0.819,0.299,0.230,0.509,0.889,0.664
adv-selected-group-1,0.890,0.809,0.111,0.014,0.066,0.992,0.336
adv-selected-delta,-0.115,0.010,0.189,0.216,0.443,-0.104,0.443
adv-selected-fair_resample-all,0.790,0.791,0.236,0.159,0.392,0.913,0.000
adv-selected-fair_resample-group-0,0.761,0.790,0.299,0.176,0.395,0.918,0.664
adv-selected-fair_resample-group-1,0.847,0.772,0.111,0.125,0.377,0.906,0.336
adv-selected-fair_resample-delta,-0.086,0.019,0.189,0.050,0.017,0.012,0.017
adv-voting-all,0.811,0.833,0.236,0.126,0.368,0.948,0.097
adv-voting-group-0,0.772,0.817,0.299,0.175,0.412,0.926,0.664
adv-voting-group-1,0.888,0.811,0.111,0.030,0.129,0.983,0.336
adv-voting-delta,-0.116,0.006,0.189,0.146,0.283,-0.057,0.283
adv-voting-fair_resample-all,0.795,0.795,0.236,0.132,0.345,0.934,0.376
adv-voting-fair_resample-group-0,0.758,0.791,0.299,0.151,0.348,0.933,0.664
adv-voting-fair_resample-group-1,0.867,0.782,0.111,0.095,0.328,0.934,0.336
adv-voting-fair_resample-delta,-0.109,0.008,0.189,0.056,0.020,-0.001,0.020
